FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
neovim\src\nvim\main.c,760,static void command_line_scan(mparm_T * parmp),1.0275862,0.027586207,1.0,0.0,435,6,6,2,2,2,0,0,False
neovim\src\nvim\ex_docmd.c,8898,static char_u * arg_all(void),1.0697675,0.069767445,1.0,0.0,43,3,3,1,1,1,0,1,False
neovim\src\nvim\path.c,2240,"static int path_to_absolute(const char_u * fname, char_u * buf, size_t len, int force)",1.1388888000000001,0.13888889999999998,1.0,0.0,36,5,5,1,1,1,0,0,False
neovim\src\nvim\os\env.c,1152,bool os_setenv_append_path(const char * fname) FUNC_ATTR_NONNULL_ALL,1.7941177,0.29411766,1.5,0.0,34,5,9,2,3,2,0,1,False
neovim\src\nvim\mbyte.c,2302,"char_u * string_convert_ext(const vimconv_T * const vcp, char_u * ptr, size_t * lenp, size_t * unconvlenp)",1.0420169,0.042016807999999996,1.0,0.0,119,5,5,1,1,1,0,0,False
neovim\src\nvim\path.c,1453,void simplify_filename(char_u * filename),1.0363636,0.036363635,1.0,0.0,110,4,4,1,1,1,0,0,False
neovim\src\nvim\marktree.c,1097,void marktree_check(MarkTree * b),3.1666665000000003,1.6666666,1.5,0.0,18,15,19,2,3,2,0,3,False
neovim\src\nvim\eval.c,12049,void func_unref(char_u * name),2.4,0.9,1.5,0.0,20,9,14,2,3,2,0,1,False
neovim\src\nvim\quickfix.c,2057,"static int qf_get_fnum(qf_list_T * qfl, char_u * directory, char_u * fname)",1.1276596,0.12765957,1.0,0.0,47,6,6,1,1,1,0,0,False
neovim\src\nvim\msgpack_rpc\channel.c,56,void rpc_start(Channel * channel),2.2380953,0.23809524,2.0,0.0,21,5,10,1,2,2,0,0,False
neovim\src\nvim\fileio.c,262,"int readfile(char_u * fname, char_u * sfname, linenr_T from, linenr_T lines_to_skip, linenr_T lines_to_read, exarg_T * eap, int flags)",7.3187875999999985,5.9021206,1.0833334,0.33333334,1226,201,275,36,39,11,12,7,False
neovim\src\nvim\mbyte.c,1036,bool utf_printable(int c),3.0714285,1.5714285,1.5,0.0,14,11,21,2,3,2,0,1,False
neovim\src\nvim\tag.c,2299,"int get_tagfname(tagname_T * tnp, int first, char_u * buf)",1.0394736999999998,0.039473682999999996,1.0,0.0,76,3,3,1,1,1,0,0,False
neovim\src\nvim\memline.c,1501,static time_t swapfile_info(char_u * fname),1.2666667,0.26666668,1.0,0.0,75,10,10,2,2,1,0,0,False
neovim\src\nvim\option.c,627,void set_init_1(void),4.135928,2.0359279999999997,1.8,0.3,167,34,71,10,18,6,3,5,False
neovim\src\nvim\spellfile.c,3969,static wordnode_T * get_wordnode(spellinfo_T * spin),1.2352941000000002,0.23529412,1.0,0.0,17,4,4,1,1,1,0,0,False
neovim\src\nvim\api\private\helpers.c,489,static inline void typval_encode_list_end(EncodedData * const edata) FUNC_ATTR_ALWAYS_INLINE FUNC_ATTR_NONNULL_ALL,1.4444443999999999,0.44444445,1.0,0.0,9,4,4,1,1,1,0,1,False
neovim\src\nvim\buffer.c,2692,"int setfname(buf_T * buf, char_u * ffname, char_u * sfname, bool message)",1.0576923,0.057692308,1.0,0.0,52,3,3,1,1,1,0,0,False
neovim\src\nvim\quickfix.c,339,"static char_u * efmpat_to_regpat(const char_u * efmpat, char_u * regpat, efm_T * efminfo, int idx, int round, char_u * errmsg, size_t errmsglen) FUNC_ATTR_NONNULL_ALL",1.1153846,0.115384616,1.0,0.0,52,6,6,1,1,1,0,0,False
neovim\src\nvim\eval\funcs.c,1412,"static void f_debugbreak(typval_T * argvars, typval_T * rettv, FunPtr fptr)",2.5,1.0,1.5,0.0,20,10,14,2,3,2,0,1,False
neovim\src\nvim\eval\decode.c,943,"int msgpack_to_vim(const msgpack_object mobj, typval_T * const rettv) FUNC_ATTR_NONNULL_ALL FUNC_ATTR_WARN_UNUSED_RESULT",1.5634921,0.06349207,1.5,0.0,189,6,10,2,3,2,0,1,False
neovim\src\nvim\regexp.c,3779,"static int regmatch(char_u * scan, proftime_T * tm, int * timed_out)",1.1050657,0.105065666,1.0,0.0,1066,28,28,4,4,1,0,0,False
neovim\src\nvim\api\private\helpers.c,554,static inline void typval_encode_dict_end(EncodedData * const edata) FUNC_ATTR_ALWAYS_INLINE FUNC_ATTR_NONNULL_ALL,1.4444443999999999,0.44444445,1.0,0.0,9,4,4,1,1,1,0,1,False
neovim\src\nvim\spell.c,5180,static void suggest_try_soundalike(suginfo_T * su),1.6,0.6,1.0,0.0,20,6,6,2,2,1,0,0,False
neovim\src\nvim\ex_docmd.c,2864,"const char * set_one_cmd_context(expand_T * xp, const char * buff)",1.0617647,0.061764705999999996,1.0,0.0,680,21,21,2,2,2,0,1,False
neovim\src\nvim\channel.c,183,"void channel_create_event(Channel * chan, const char * ext_source)",4.152174,1.6521738999999998,2.5,0.0,23,19,43,2,5,3,0,1,False
neovim\src\nvim\quickfix.c,552,static size_t efm_regpat_bufsz(char_u * efm),2.2142859,0.71428573,1.5,0.0,14,5,9,2,3,2,0,1,False
neovim\src\nvim\msgpack_rpc\helpers.c,85,"bool msgpack_rpc_to_object(const msgpack_object * const obj, Object * const arg) FUNC_ATTR_NONNULL_ALL",1.7711865000000002,0.27118644,1.5,0.0,177,12,20,4,6,2,0,2,False
neovim\src\nvim\event\libuv_process.c,101,"static void exit_cb(uv_process_t * handle, int64_t status, int term_signal)",1.3333334,0.33333334,1.0,0.0,9,3,3,1,1,1,0,0,False
neovim\src\nvim\path.c,323,"int path_fnamencmp(const char * const fname1, const char * const fname2, size_t len) FUNC_ATTR_NONNULL_ALL FUNC_ATTR_PURE FUNC_ATTR_WARN_UNUSED_RESULT",3.1551723,1.6551725,1.5,0.0,29,24,31,2,3,2,0,1,False
neovim\src\nvim\charset.c,1650,"long getdigits_long(char_u * * pp, bool strict, long def)",2.5833333,0.5833333,2.0,0.0,12,7,14,1,2,2,0,0,False
neovim\src\nvim\undo.c,2943,void u_blockfree(buf_T * buf),1.2727273000000001,0.27272728,1.0,0.0,11,3,3,1,1,1,0,1,False
neovim\src\nvim\quickfix.c,1770,void check_quickfix_busy(void),1.3333334,0.33333334,1.0,0.0,9,3,3,1,1,1,0,0,False
neovim\src\nvim\ex_getln.c,4306,"char_u * sm_gettail(char_u * s, bool eager)",1.125,0.125,1.0,0.0,24,3,3,1,1,1,0,0,False
neovim\src\nvim\buffer.c,154,"int open_buffer(int read_stdin, exarg_T * eap, int flags)",2.8204722,1.2204725,1.0,0.6,127,31,41,5,5,4,3,0,False
neovim\src\nvim\os\fs.c,487,int os_set_cloexec(const int fd),1.8181817999999998,0.8181818000000001,1.0,0.0,22,18,18,1,1,1,0,0,False
neovim\src\nvim\ex_session.c,984,static char * get_view_file(int c),1.7564102,0.25641027,1.5,0.0,39,5,9,2,3,2,0,1,False
neovim\src\nvim\os\fs.c,134,bool os_isdir_executable(const char * name) FUNC_ATTR_NONNULL_ALL,2.2692308,0.7692308000000001,1.5,0.0,13,5,9,2,3,2,0,1,False
neovim\src\nvim\spellfile.c,4019,"static void wordtree_compress(spellinfo_T * spin, wordnode_T * root)",1.4,0.4,1.0,0.0,30,6,6,2,2,1,0,1,False
neovim\src\nvim\option.c,6539,"void ExpandOldSetting(int * num_file, char_u * * * file)",1.3793103999999998,0.37931034,1.0,0.0,29,11,11,1,1,1,0,0,False
neovim\src\nvim\ui_compositor.c,501,"static void ui_comp_raw_line(UI * ui, Integer grid, Integer row, Integer startcol, Integer endcol, Integer clearcol, Integer clearattr, LineFlags flags, const schar_T * chunk, const sattr_T * attrs)",1.1086956000000001,0.10869565,1.0,0.0,46,5,5,1,1,1,0,1,False
neovim\src\nvim\ex_getln.c,3970,"void ExpandEscape(expand_T * xp, char_u * str, int numfiles, char_u * * files, int options)",2.0507247,0.7173913000000001,1.3333334,0.0,46,11,16,3,4,2,0,1,False
neovim\src\nvim\os\signal.c,37,void signal_init(void),4.5,3.5,1.0,0.0,30,21,21,5,5,5,0,1,False
neovim\src\nvim\os\signal.c,71,void signal_teardown(void),1.8571429,0.85714287,1.0,0.0,14,6,6,2,2,2,0,0,False
neovim\src\nvim\diff.c,1129,void ex_diffpatch(exarg_T * eap),4.1465516000000004,2.8965516,1.25,0.0,116,42,50,8,10,2,0,2,False
neovim\src\nvim\quickfix.c,841,static int qf_get_nextline(qfstate_T * state),1.1666666,0.16666667,1.0,0.0,30,5,5,1,1,1,0,0,False
neovim\src\nvim\ex_getln.c,4044,"char * vim_strsave_fnameescape(const char * const fname, const bool shell) FUNC_ATTR_NONNULL_RET FUNC_ATTR_MALLOC FUNC_ATTR_NONNULL_ALL",3.0,1.5,1.5,0.0,32,24,37,2,3,2,0,1,False
neovim\src\nvim\mbyte.c,469,int utf_char2cells(int c),2.532258,1.032258,1.5,0.0,31,16,25,2,3,2,0,1,False
neovim\src\nvim\hashtab.c,277,"static void hash_may_resize(hashtab_T * ht, size_t minitems)",1.1038961,0.103896104,1.0,0.0,77,8,8,1,1,1,0,0,False
