FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
curl\lib\url.c,1766,"static void zonefrom_url(CURLU * uh, struct connectdata * conn)",6.299107,4.15625,1.5714285,0.5714286,32,19,49,7,11,5,4,4,True
curl\lib\vtls\sectransp.c,1128,"static OSStatus CopyIdentityFromPKCS12File(const char * cPath, const char * cPassword, SecIdentityRef * out_cert_and_key)",6.104478,3.1044776,1.75,1.25,67,52,152,4,7,3,5,1,True
curl\lib\curl_gethostname.c,51,"int Curl_gethostname(char * name, GETHOSTNAME_TYPE_ARG2 namelen)",5.875,3.625,1.5,0.75,32,29,74,4,6,3,3,4,True
curl\lib\vtls\openssl.c,1182,"static CURLcode Curl_ossl_set_engine(struct Curl_easy * data, const char * engine)",5.828947,3.5789473,1.5,0.75,38,34,57,4,6,3,3,2,True
curl\lib\connect.c,110,"static void tcpkeepalive(struct Curl_easy * data, curl_socket_t sockfd)",5.6679244,3.8679245000000004,1.2,0.6,53,41,92,5,6,5,3,1,True
curl\lib\connect.c,1011,"static void tcpnodelay(struct connectdata * conn, curl_socket_t sockfd)",5.65,3.4,1.5,0.75,20,17,32,4,6,3,3,4,True
curl\lib\vtls\sectransp.c,1274,"static CURLcode set_ssl_version_min_max(struct connectdata * conn, int sockindex)",5.6337209999999995,2.8837208999999997,2.5,0.25,86,62,169,4,10,7,1,1,True
curl\lib\strerror.c,455,"static const char * get_winsock_error(int err, char * buf, size_t len)",5.34,3.84,1.25,0.25,175,168,336,4,5,3,1,2,True
curl\src\tool_binmode.c,38,void set_binmode(FILE * stream),5.25,3.0,1.5,0.75,12,9,22,4,6,3,3,2,True
curl\lib\asyn-ares.c,704,"CURLcode Curl_set_dns_servers(struct Curl_easy * data, char * servers)",5.159091,2.909091,1.5,0.75,33,24,38,4,6,2,3,2,True
curl\lib\vtls\sectransp.c,916,CF_INLINE CFStringRef getsubject(SecCertificateRef cert),4.797619,3.047619,1.25,0.5,21,16,42,4,5,4,2,1,True
curl\lib\multi.c,1269,CURLMcode curl_multi_wakeup(struct Curl_multi * multi),4.6904764000000005,2.357143,1.3333334,1.0,28,22,35,3,4,3,3,1,True
curl\lib\ftp.c,749,"static void _state(struct connectdata * conn, ftpstate newstate #if defined(DEBUGBUILD), int lineno #endif)",4.6,2.6,1.25,0.75,20,13,28,4,5,3,3,1,True
curl\lib\system_win32.c,46,CURLcode Curl_win32_init(long flags),4.4627657,2.212766,1.75,0.5,47,26,39,4,7,5,2,1,True
curl\lib\http.c,839,"CURLcode Curl_http_input_auth(struct connectdata * conn, bool proxy, const char * auth)",4.437705,3.237705,1.0,0.2,122,79,92,5,5,4,1,1,True
curl\tests\libtest\lib643.c,39,"static size_t read_callback(char * ptr, size_t size, size_t nmemb, void * userp)",4.409524,2.7428572,1.3333334,0.33333334,35,32,55,3,4,3,1,2,True
curl\lib\url.c,3000,"static CURLcode parse_connect_to_slist(struct Curl_easy * data, struct connectdata * conn, struct curl_slist * conn_to_host)",4.3067007,2.556701,1.0,0.75,97,62,76,4,4,3,3,0,True
curl\lib\http2.c,2293,"CURLcode Curl_http2_stream_pause(struct Curl_easy * data, bool pause)",3.0789475,1.5789474,1.0,0.5,38,30,39,2,2,2,1,0,True
