FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
radare2\libr\util\mem.c,330,"R_API void r_mem_memzero(void * dst, size_t l)",8.085714,4.285714,2.2,1.6,14,12,51,5,11,4,8,4,True
radare2\libr\util\sandbox.c,169,"R_API int r_sandbox_system(const char * x, int n)",7.6354837,4.435484,1.4,1.8,62,55,162,5,7,4,9,2,True
radare2\libr\io\p\io_debug.c,200,static void trace_me(void),7.328947,3.5789473,3.0,0.75,19,17,66,4,12,3,3,10,True
radare2\libr\debug\p\debug_native.c,1451,"static int r_debug_native_bp(RBreakpoint * bp, RBreakpointItem * b, bool set)",6.857142999999999,2.857143,3.75,0.25,21,15,85,4,15,7,1,3,True
radare2\libr\core\cmd.c,2430,"R_API int r_core_cmd_pipe(RCore * core, char * radare_cmd, char * shell_cmd)",6.766667,3.6000001000000004,2.3333333,0.8333333,75,45,92,6,14,4,5,6,True
radare2\libr\util\lib.c,88,R_API char * r_lib_path(const char * libname),6.6209679999999995,3.8709675999999997,1.75,1.0,62,60,105,4,7,4,4,2,True
radare2\libr\socket\proc.c,16,R_API struct r_socket_proc_t * r_socket_proc_open(char * const argv[]),6.601852,3.8518519999999996,2.0,0.75,54,52,118,4,8,4,3,2,True
radare2\libr\debug\p\native\xnu\xnu_debug.c,200,"int xnu_attach(RDebug * dbg, int pid)",6.5238094,4.5238094,1.4,0.6,21,19,38,5,7,4,3,3,True
radare2\libr\util\thread_lock.c,7,R_API RThreadLock * r_th_lock_new(bool recursive),6.409091,2.909091,2.25,1.25,22,16,38,4,9,5,5,4,True
radare2\libr\cons\cutf8.c,48,int current_tty(void),6.203704,3.7037036,2.25,0.25,27,25,102,4,9,3,1,4,True
radare2\libr\io\p\io_gprobe.c,243,static int sp_open(struct gport * port),6.168367400000001,3.9183673999999997,1.5,0.75,98,96,137,4,6,3,3,2,True
radare2\libr\debug\p\native\bsd\bsd_debug.c,423,RList * bsd_desc_list(int pid),6.1675260000000005,3.9175258,1.5,0.75,97,95,144,4,6,3,3,2,True
radare2\libr\socket\run.c,278,"static int handle_redirection_proc(const char * cmd, bool in, bool out, bool err)",6.132353,3.8823528,1.5,0.75,68,66,84,4,6,3,3,2,True
radare2\libr\socket\socket.c,99,R_API bool r_socket_is_connected(RSocket * s) #2,5.9300003,3.68,1.5,0.75,25,23,46,4,6,3,3,2,True
radare2\libr\util\sys.c,217,"R_API int r_sys_truncate(const char * file, int sz)",5.9300003,3.68,1.5,0.75,25,23,39,4,6,3,3,2,True
radare2\libr\debug\p\native\xnu\xnu_threads.c,228,"static bool xnu_fill_info_thread(RDebug * dbg, xnu_thread_t * thread)",5.9256754,3.6756756,1.5,0.75,37,34,91,4,6,3,3,2,True
radare2\libr\util\sys.c,761,R_API int r_sys_cmdbg(const char * str),5.886364,3.6363637000000004,1.5,0.75,22,20,38,4,6,3,3,2,True
radare2\libr\util\thread_sem.c,17,R_API RThreadSemaphore * r_th_sem_new(unsigned int initial),5.817073000000001,3.317073,1.75,0.75,41,34,88,4,7,4,3,2,True
radare2\libr\socket\run.c,358,"static int handle_redirection(const char * cmd, bool in, bool out, bool err)",5.7058824999999995,3.7058824999999995,1.5714285,0.42857143,68,36,60,7,11,6,3,4,True
radare2\libr\socket\r2pipe.c,235,R_API R2Pipe * r2pipe_open(const char * cmd),5.638889,3.3888887999999997,1.5,0.75,72,61,129,4,6,3,3,2,True
radare2\libr\io\p\io_debug.c,504,"static int fork_and_ptraceme(RIO * io, int bits, const char * cmd) #2",5.522727,3.2727272999999997,1.5,0.75,11,9,22,4,6,3,3,2,True
radare2\libr\util\sys.c,134,R_API int r_sys_fork(),5.522727,3.2727272999999997,1.5,0.75,11,9,22,4,6,3,3,2,True
radare2\libr\util\sys.c,986,"R_API int r_sys_run_rop(const ut8 * buf, int len)",5.404255,3.4042552,1.4,0.6,47,32,45,5,7,3,3,2,True
radare2\libr\util\thread_sem.c,59,R_API void r_th_sem_free(RThreadSemaphore * sem),5.1666669999999995,2.6666667,1.75,0.75,18,12,30,4,7,4,3,2,True
radare2\libr\cons\cons.c,1458,R_API void r_cons_set_utf8(bool b),5.0,2.6666667,1.3333334,1.0,27,24,33,3,4,3,3,1,True
radare2\libr\util\sys.c,934,"R_API int r_sys_run(const ut8 * buf, int len)",4.9591837,2.9591837000000005,1.4,0.6,49,29,42,5,7,3,3,2,True
radare2\libr\util\sys.c,538,R_API bool r_sys_aslr(int val),4.9195404,2.586207,2.0,0.33333334,29,25,71,3,6,5,1,1,True
radare2\shlr\zip\zlib\trees.c,232,local void tr_static_init(),4.85,2.85,1.3333334,0.6666667,60,57,124,3,4,3,2,1,True
radare2\libr\lang\p\pipe.c,126,"static int lang_pipe_run(RLang * lang, const char * code, int len)",4.615385,2.948718,1.3333334,0.33333334,117,115,176,3,4,3,1,1,True
radare2\libr\util\sys.c,451,R_API int r_sys_crash_handler(const char * cmd),4.1666669999999995,2.5,1.3333334,0.33333334,18,15,23,3,4,3,1,3,True
radare2\libr\util\sandbox.c,115,R_API bool r_sandbox_enable(bool e),3.7463767999999997,2.4130435,1.0,0.33333334,46,37,60,3,3,3,1,0,True
radare2\test\unit\test_debug.c,26,bool test_r_debug_reg_offset(void),3.2272727000000003,1.7272726999999999,1.0,0.5,22,19,36,2,2,2,1,0,True
radare2\libr\socket\socket.c,180,R_API RSocket * r_socket_new(bool is_ssl) #2,3.1547617999999997,1.8214285,1.0,0.33333334,28,17,24,3,3,3,1,0,True
radare2\shlr\zip\zlib\crc32.c,88,local void make_crc_table(),3.0402298,1.7068965,1.0,0.33333334,58,33,41,3,3,2,1,0,True
