FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
curl\src\tool_operate.c,689,"static CURLcode single_transfer(struct GlobalConfig * global, struct OperationConfig * config, CURLSH * share, bool capath_from_env, bool * added)",1.3512145,0.10121457,1.25,0.0,988,25,29,4,5,3,0,1,False
curl\lib\timeval.c,32,struct curltime Curl_now(void) #1,1.5833333,0.5833333,1.0,0.0,24,7,7,2,2,1,0,0,False
curl\tests\server\sockfilt.c,1021,"static bool juggle(curl_socket_t * sockfdp, curl_socket_t listenfd, enum sockmode * mode)",1.031915,0.031914894,1.0,0.0,188,6,6,1,1,1,0,0,False
curl\lib\curl_ntlm_core.c,386,"void Curl_ntlm_core_lm_resp(const unsigned char * keys, const unsigned char * plaintext, unsigned char * results)",8.534883500000001,3.5348837,5.0,0.0,43,38,169,4,20,9,0,6,False
curl\docs\examples\multi-post.c,33,int main(void),1.6627907,0.1627907,1.5,0.0,86,7,12,2,3,2,0,1,False
curl\tests\server\tftpd.c,668,"int main(int argc, char * * argv)",4.4728413,3.3959181000000003,1.0769231000000001,0.0,245,64,68,13,14,3,0,1,False
curl\lib\vtls\sectransp.c,2240,"static CURLcode pkp_pin_peer_pubkey(struct Curl_easy * data, SSLContextRef ctx, const char * pinnedpubkey)",3.4933332999999998,1.4933333,2.0,0.0,75,28,54,4,8,3,0,2,False
curl\lib\vssh\libssh.c,224,"static void mystate(struct connectdata * conn, sshstate nowstate #if defined(DEBUGBUILD), int lineno #endif)",3.3461537000000003,1.8461539,1.5,0.0,78,72,141,2,3,2,0,1,False
curl\lib\vssh\libssh2.c,2954,"static CURLcode ssh_block_statemach(struct connectdata * conn, bool disconnect)",1.3333334,0.33333334,1.0,0.0,42,14,14,1,1,1,0,0,False
curl\lib\vquic\ngtcp2.c,1865,"static CURLcode ng_flush_egress(struct connectdata * conn, int sockfd, struct quicsocket * qs)",1.037037,0.037037037,1.0,0.0,135,5,5,1,1,1,0,0,False
curl\docs\examples\http2-serverpush.c,131,static int setup(CURL * hnd),1.1764706,0.1764706,1.0,0.0,17,3,3,1,1,1,0,0,False
curl\lib\warnless.c,388,unsigned short curlx_uitous(unsigned int uinum),2.1666665000000003,1.1666666,1.0,0.0,12,7,7,2,2,1,0,0,False
curl\lib\url.c,319,CURLcode Curl_close(struct Curl_easy * * datap),1.9333334,0.6,1.3333334,0.0,65,13,16,3,4,4,0,3,False
curl\tests\server\rtspd.c,262,static void install_signal_handlers(void),6.705128,5.5384617,1.1666666,0.0,39,36,43,6,7,7,0,0,False
curl\lib\vtls\gtls.c,1823,"static CURLcode Curl_gtls_sha256sum(const unsigned char * tmp, size_t tmplen, unsigned char * sha256sum, size_t sha256len)",3.2631577999999997,1.2631578,2.0,0.0,19,12,27,2,4,3,0,1,False
curl\lib\connect.c,243,"static CURLcode bindlocal(struct connectdata * conn, curl_socket_t sockfd, int af, unsigned int scope)",3.3084795,2.0584795,1.0,0.25,171,44,53,8,8,3,2,0,False
curl\docs\examples\crawler.c,148,int main(void),1.0483870000000002,0.048387095,1.0,0.0,62,3,3,1,1,1,0,0,False
curl\tests\server\socksd.c,288,static void install_signal_handlers(void),5.73125,4.53125,1.2,0.0,32,29,36,5,6,6,0,0,False
curl\lib\pop3.c,937,static CURLcode pop3_statemach_act(struct connectdata * conn),1.0943396,0.094339624,1.0,0.0,53,5,5,1,1,1,0,1,False
curl\lib\asyn-ares.c,763,"CURLcode Curl_set_dns_local_ip4(struct Curl_easy * data, const char * local_ip4)",3.1190476,1.6190476,1.5,0.0,21,17,23,2,3,2,0,1,False
curl\lib\vtls\schannel.c,1606,"static ssize_t schannel_recv(struct connectdata * conn, int sockindex, char * buf, size_t len, CURLcode * err)",1.0127119,0.012711864,1.0,0.0,236,3,3,1,1,1,0,1,False
curl\lib\curl_addrinfo.c,545,"void curl_dbg_freeaddrinfo(struct addrinfo * freethis, int line, const char * source)",2.3333333,0.8333333,1.5,0.0,12,5,9,2,3,2,0,1,False
curl\lib\asyn-ares.c,127,void Curl_resolver_global_cleanup(void),1.5,0.5,1.0,0.0,6,3,3,1,1,1,0,0,False
curl\tests\libtest\first.c,45,"int select_wrapper(int nfds, fd_set * rd, fd_set * wr, fd_set * exc, struct timeval * tv)",1.4,0.4,1.0,0.0,15,6,6,1,1,1,0,0,False
curl\packages\OS400\ccsidcurl.c,402,"curl_version_info_data * curl_version_info_ccsid(CURLversion stamp, unsigned int ccsid)",3.041096,0.04109589,3.0,0.0,73,3,9,1,3,3,0,1,False
curl\lib\vtls\openssl.c,347,static const char * SSL_ERROR_to_str(int err),1.9729729,0.9729728999999999,1.0,0.0,37,12,12,3,3,3,0,0,False
curl\lib\vauth\ntlm_sspi.c,252,"CURLcode Curl_auth_create_ntlm_type3_message(struct Curl_easy * data, const char * userp, const char * passwdp, struct ntlmdata * ntlm, char * * outptr, size_t * outlen)",1.2727273000000001,0.27272728,1.0,0.0,66,18,18,1,1,1,0,0,False
curl\lib\mime.c,1004,"static size_t mime_subparts_read(char * buffer, size_t size, size_t nitems, void * instream, bool * hasread)",2.6463416,1.6463416000000002,1.0,0.0,82,27,27,5,5,1,0,0,False
curl\lib\curl_addrinfo.c,272,"Curl_addrinfo * Curl_he2ai(const struct hostent * he, int port)",1.6575342,0.65753424,1.0,0.0,73,16,16,3,3,1,0,0,False
curl\src\tool_cb_wrt.c,79,"size_t tool_write_cb(char * buffer, size_t sz, size_t nmemb, void * userdata)",3.1130435000000003,2.1130435000000003,1.0,0.0,115,81,81,3,3,2,0,0,False
curl\tests\libtest\lib557.c,229,static int test_signed_short_formatting(void),5.4375,2.4375,3.0,0.0,128,104,398,3,9,2,0,3,False
curl\lib\warnless.c,124,unsigned short curlx_ultous(unsigned long ulnum),2.1666665000000003,1.1666666,1.0,0.0,12,7,7,2,2,1,0,0,False
curl\lib\warnless.c,407,size_t curlx_sitouz(int sinum),2.1666665000000003,1.1666666,1.0,0.0,12,7,7,2,2,1,0,0,False
curl\lib\curl_ntlm_core.c,440,"CURLcode Curl_ntlm_core_mk_lm_hash(struct Curl_easy * data, const char * password, unsigned char * lmbuffer)",7.3333330000000005,2.3333333,5.0,0.0,48,28,129,4,20,9,0,6,False
curl\tests\server\socksd.c,747,static bool incoming(curl_socket_t listenfd),1.0612245,0.06122449,1.0,0.0,98,6,6,1,1,1,0,0,False
curl\docs\examples\http2-download.c,180,"int main(int argc, char * * argv)",1.6842105,0.18421052,1.5,0.0,76,7,12,2,3,2,0,1,False
curl\lib\asyn-ares.c,519,"static void query_completed_cb(void * arg, int status, #if defined(HAVE_CARES_CALLBACK_TIMEOUTS) int timeouts, #endif struct hostent * hostent)",1.3529412,0.3529412,1.0,0.0,34,6,6,2,2,1,0,0,False
curl\tests\libtest\first.c,132,"int main(int argc, char * * argv)",3.8588237999999997,2.0588236,1.2,0.6,34,14,23,5,6,5,3,1,False
curl\tests\server\sws.c,1430,"static void http_connect(curl_socket_t * infdp, curl_socket_t rootfd, const char * ipaddr, unsigned short ipport)",1.0260586999999999,0.026058631000000002,1.0,0.0,307,8,8,1,1,1,0,0,False
curl\lib\vtls\gtls.c,1014,"static CURLcode gtls_connect_step3(struct connectdata * conn, int sockindex)",7.074803,5.574803,1.0833334,0.41666666,381,177,198,12,13,8,5,3,False
curl\docs\examples\multi-app.c,46,int main(void),1.6590909,0.15909089999999998,1.5,0.0,88,7,12,2,3,2,0,1,False
