FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
vlc\modules\access\dtv\linux.c,1043,"int dvb_set_dvbt2(dvb_device_t * d, uint32_t freq, const char * modstr, uint32_t fec, uint32_t bandwidth, int transmit_mode, uint32_t guard, uint8_t plp)",5.6048384,3.3548386,1.5,0.75,31,26,43,4,6,2,3,2,True
vlc\src\network\udp.c,90,"static int net_SetupDgramSocket(vlc_object_t * p_obj, int fd, const struct addrinfo * ptr)",4.464912,2.131579,1.6666666,0.6666667,38,27,52,3,5,5,2,1,True
vlc\src\text\unicode.c,52,"int utf8_vfprintf(FILE * stream, const char * fmt, va_list ap)",4.429825,2.7631577999999997,1.3333334,0.33333334,38,35,85,3,4,3,1,4,True
vlc\modules\video_chroma\d3d11_fmt.c,247,"static int D3D11_Create(vlc_object_t * obj, d3d11_handle_t * hd3d)",4.2333336,1.7333333,1.5,1.0,30,26,62,2,3,3,2,2,True
vlc\src\posix\filesystem.c,275,"int vlc_socketpair(int pf, int type, int proto, int fds[2], bool nonblock)",4.1666669999999995,2.5,1.3333334,0.33333334,24,20,37,3,4,3,1,1,True
vlc\modules\demux\mp4\libmp4.c,3283,"static int MP4_ReadBox_cmov(stream_t * p_stream, MP4_Box_t * p_box)",4.106742,2.6067417,1.25,0.25,89,58,111,4,5,3,1,3,True
vlc\modules\video_chroma\d3d11_fmt.c,846,void D3D11_LogResources(d3d11_decoder_device_t * dev_sys),4.1,1.6,1.5,1.0,15,12,32,2,3,3,2,2,True
vlc\src\posix\plugin.c,55,int vlc_dlclose(void * handle),4.066667,2.4,1.3333334,0.33333334,15,12,21,3,4,3,1,3,True
vlc\src\posix\filesystem.c,302,"int vlc_accept(int lfd, struct sockaddr * addr, socklen_t * alen, bool nonblock)",4.0000005,2.3333334999999997,1.3333334,0.33333334,18,14,24,3,4,3,1,1,True
vlc\src\posix\filesystem.c,256,"int vlc_socket(int pf, int type, int proto, bool nonblock)",3.9607842000000004,2.2941177,1.3333334,0.33333334,17,13,23,3,4,3,1,1,True
vlc\modules\video_chroma\d3d11_fmt.c,279,static void D3D11_Destroy(d3d11_handle_t * hd3d),3.9545455,1.4545455,1.5,1.0,11,8,16,2,3,3,2,2,True
vlc\compat\dirfd.c,28,int(dirfd)(DIR * dir),3.9166667,2.25,1.3333334,0.33333334,12,9,20,3,4,3,1,1,True
vlc\src\network\io.c,65,"int net_Socket(vlc_object_t * p_this, int family, int socktype, int protocol)",3.85,2.6,1.0,0.25,40,26,31,4,4,4,1,1,True
vlc\modules\codec\webvtt\subsvtt.c,1960,"static void ParserHeaderHandler(void * priv, enum webvtt_header_line_e s, bool b_new, const char * psz_line)",3.3423078,2.0923078,1.0,0.25,65,34,37,4,4,2,1,0,True
