FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
vim\src\os_unix.c,2904,vim_acl_T mch_get_acl(char_u * fname UNUSED),11.442855999999999,6.2999997,2.0,3.142857,60,54,393,7,14,5,22,7,True
vim\src\os_unix.c,3610,void mch_setmouse(int on),11.348119,9.963503999999999,1.1538461000000002,0.23076923,137,105,121,13,15,11,3,1,True
vim\src\os_unix.c,7288,"int mch_libcall(char_u * libname, char_u * funcname, char_u * argstring, int argint, char_u * * string_result, int * number_result)",11.258467999999999,9.787879,1.2941177,0.1764706,132,76,116,17,22,5,3,5,True
vim\src\os_unix.c,4141,"static void set_child_environment(long rows, long columns, char * term, int is_terminal UNUSED)",11.240787,9.513514,1.1818181,0.54545456,74,64,134,11,13,5,6,2,True
vim\src\highlight.c,1889,"static void hl_do_font(int idx, char_u * arg, int do_normal, int do_menu UNUSED, int do_tooltip UNUSED, int free_font)",11.157575999999999,8.066667,1.4545455,1.6363636000000001,75,55,158,11,16,8,18,2,True
vim\src\ex_cmds.c,1339,"void do_shell(char_u * cmd, int flags)",11.001625,9.268292,1.2666667,0.46666667,123,76,131,15,19,7,7,3,True
vim\src\gui.c,385,int gui_init_check(void),10.733335,8.333333999999999,1.6,0.8,81,45,107,15,24,13,12,7,True
vim\src\gui.c,1439,int gui_get_base_height(void),10.685715,6.6857142000000005,1.8888888,2.1111112000000003,35,26,105,9,17,9,19,2,True
vim\src\os_unix.c,2971,"void mch_set_acl(char_u * fname UNUSED, vim_acl_T aclent)",10.233767,5.090909,2.0,3.142857,22,16,86,7,14,5,22,7,True
vim\src\os_unix.c,2994,void mch_free_acl(vim_acl_T aclent),10.233767,5.090909,2.0,3.142857,22,16,86,7,14,5,22,7,True
vim\src\ex_docmd.c,6881,static void ex_winpos(exarg_T * eap),9.896930000000001,4.7719297,3.0,2.125,57,34,109,8,24,5,17,4,True
vim\src\option.c,5513,static void check_winopt(winopt_T * wop UNUSED),9.880488,8.780488,1.0,0.1,41,36,40,10,10,9,1,0,True
vim\src\option.c,5558,void clear_winopt(winopt_T * wop UNUSED),9.880488,8.780488,1.0,0.1,41,36,40,10,10,9,1,0,True
vim\src\os_amiga.c,1453,"int mch_expandpath(garray_T * gap, char_u * pat, int flags)",9.83354,8.39604,1.25,0.1875,101,53,74,16,20,4,3,5,True
vim\src\misc1.c,1629,"char_u * vim_getenv(char_u * name, int * mustfree)",9.65678,8.40678,1.1666666,0.083333336,177,124,165,12,14,6,1,2,True
vim\src\os_unix.c,579,"void mch_delay(long msec, int ignoreinput)",9.6,6.6000004,1.5555556000000001,1.4444443999999999,60,44,128,9,14,5,13,7,True
vim\src\gui_mac.c,5936,char_u * FullPathFromFSSpec_save(FSSpec file),9.2713175,7.604651,1.2222222,0.44444445,129,109,199,9,11,2,4,3,True
vim\src\evalfunc.c,2070,"static void f_environ(typval_T * argvars UNUSED, typval_T * rettv)",9.092064,6.377778,1.4285715,1.2857143,45,41,78,7,10,3,9,4,True
vim\src\os_unix.c,3218,void mch_free_mem(void),9.075,7.2,1.375,0.5,40,36,77,8,11,7,4,1,True
vim\src\ui.c,647,"int ui_get_winpos(int * x, int * y, varnumber_T timeout UNUSED)",9.023530000000001,3.8235295,3.4,1.8,17,13,68,5,17,6,9,6,True
vim\src\channel.c,674,"static void channel_gui_unregister_one(channel_T * channel UNUSED, ch_part_T part UNUSED)",9.0,4.2,2.4,2.4,25,21,97,5,12,5,12,2,True
vim\src\channel.c,590,"static void channel_gui_register_one(channel_T * channel, ch_part_T part UNUSED)",8.930435000000001,4.1304345,2.4,2.4,46,38,196,5,12,5,12,2,True
vim\src\normal.c,2678,static void nv_zet(cmdarg_T * cap),8.920079,7.7662334,1.0,0.15384616,385,230,247,13,13,6,2,0,True
vim\src\ex_docmd.c,5772,void ex_splitview(exarg_T * eap),8.69697,7.333333500000001,1.1818181,0.18181819,102,68,81,11,13,4,2,0,True
vim\src\filepath.c,2550,int vim_ispathsep(int c),8.666667,4.6666669999999995,1.8333334,2.1666667,18,14,63,6,11,4,13,5,True
vim\src\gui_gtk.c,425,void gui_gtk_register_stock_icons(void),8.561905,4.7619047,2.2,1.6,84,80,314,5,11,3,8,6,True
vim\src\move.c,1389,"void scrollup(long line_count, int byfold UNUSED)",8.352657,6.130434999999999,1.2222222,1.0,69,47,114,9,11,2,9,0,True
vim\src\if_cscope.c,2197,"static void cs_release_csp(int i, int freefnpp)",8.229237,5.3720930000000005,1.4285715,1.4285715,86,66,142,7,10,5,10,3,True
vim\src\gui_gtk.c,687,"void gui_mch_add_menu_item(vimmenu_T * menu, int idx)",8.125,6.0,1.375,0.75,96,72,128,8,11,3,6,4,True
vim\src\mbyte.c,4945,static void im_preedit_window_open(),8.036061,4.893204,2.857143,0.2857143,103,72,206,7,20,3,2,6,True
vim\src\findfile.c,2622,void simplify_filename(char_u * filename),8.006666000000001,5.84,1.1666666,1.0,150,146,192,6,7,5,6,2,True
vim\src\ui.c,108,"int ui_inchar(char_u * buf, int maxlen, long wtime, int tb_change_cnt)",8.001586999999999,6.5571427,1.2222222,0.22222222,70,51,87,9,11,6,2,2,True
vim\src\gui.c,70,void gui_start(char_u * arg UNUSED),7.976812,6.376812,1.2,0.4,69,44,63,10,12,6,4,0,True
vim\src\os_unix.c,1381,"static void catch_signals(RETSIGTYPE( * func_deadly)(), RETSIGTYPE( * func_other)())",7.872548599999999,3.7058823,2.5,1.6666666,34,21,93,6,15,6,10,3,True
vim\src\map.c,2297,void init_mappings(void),7.7380952999999995,3.2380953,2.25,2.25,21,17,78,4,9,4,9,1,True
vim\src\filepath.c,1654,"void f_resolve(typval_T * argvars, typval_T * rettv)",7.5509806,5.717647,1.3333334,0.5,170,162,457,6,8,3,3,2,True
vim\src\if_ruby.c,947,static int ensure_ruby_initialized(void),7.464286,5.714286,1.375,0.375,49,35,51,8,11,5,3,2,True
vim\src\gui_x11.c,1287,int gui_mch_init(void),7.431707,5.731707,1.3,0.4,164,94,169,10,13,7,4,4,True
vim\src\gui.c,1343,static void gui_position_components(int total_width UNUSED),7.25,4.375,2.625,0.25,64,35,113,8,21,12,2,2,True
vim\src\gui_motif.c,379,void gui_x11_create_widgets(void),7.072485,5.8224849999999995,1.0,0.25,169,123,129,8,8,5,2,1,True
vim\src\option.c,2389,"static long_u * insecure_flag(int opt_idx, int opt_flags)",7.0714283,4.0714283,1.6666666,1.3333334,28,19,45,6,10,6,8,0,True
vim\src\gui_gtk_x11.c,6343,"void gui_mch_clear_block(int row1arg, int col1arg, int row2arg, int col2arg)",7.020408,5.020408,1.5,0.5,49,41,74,6,9,2,3,3,True
vim\src\os_unix.c,1237,void mch_suspend(void),6.885714500000001,4.285714,1.8,0.8,28,24,69,5,9,6,4,3,True
vim\src\gui_gtk_x11.c,6031,"void gui_mch_invert_rectangle(int r, int c, int nr, int nc)",6.859756,3.609756,2.0,1.25,41,37,71,4,8,4,5,2,True
vim\src\bufwrite.c,571,"static void set_file_time(char_u * fname, time_t atime, time_t mtime)",6.853846000000001,3.6538459999999997,1.8,1.4,26,19,75,5,9,5,7,2,True
vim\src\evalfunc.c,6481,"static void f_remote_peek(typval_T * argvars UNUSED, typval_T * rettv)",6.8,4.6,1.4,0.8,50,46,75,5,7,3,4,2,True
vim\src\main.c,3769,static void prepare_server(mparm_T * parmp),6.782353,3.3823528,1.4,2.0,34,23,59,5,7,5,10,1,True
vim\src\term.c,2599,void out_str_cf(char_u * s),6.611111,4.777777700000001,1.3333334,0.5,54,43,66,6,8,4,3,2,True
vim\src\if_python.c,857,void python_end(void),6.564516,4.064516,1.5,1.0,31,21,51,6,9,3,6,3,True
vim\src\screen.c,4585,void comp_col(void),6.4594593,4.4594593,1.4,0.6,37,33,47,5,7,4,3,2,True
vim\src\highlight.c,2793,static void set_hl_attr(int idx),6.408403400000001,4.6941175,1.0,0.71428573,85,57,84,7,7,5,5,0,True
vim\src\gui_motif.c,1250,"void gui_mch_add_menu_item(vimmenu_T * menu, int idx)",6.2515264,4.965812000000001,1.0,0.2857143,117,83,92,7,7,5,2,0,True
vim\src\pty.c,146,static void initmaster(int f UNUSED),6.1499996,3.75,1.2,1.2,16,12,31,5,6,5,6,2,True
vim\src\bufwrite.c,138,static int buf_write_bytes(struct bw_info * ip),6.1414423,4.712871,1.0,0.42857143,303,204,239,7,7,6,3,0,True
vim\src\os_unix.c,788,static void init_signal_stack(void),6.032609,2.7826087000000004,2.0,1.25,23,16,39,4,8,3,5,2,True
vim\src\gui_motif.c,764,void gui_mch_enable_menu(int flag),6.0190477,4.6857142,1.0,0.33333334,105,82,110,6,6,2,2,0,True
vim\src\filepath.c,3552,"int gen_expand_wildcards(int num_pat, char_u * * pat, int * num_file, char_u * * * file, int flags)",6.0112133000000005,4.788991,1.1111111999999999,0.11111111,109,58,65,9,10,5,1,1,True
vim\src\buffer.c,4972,char_u * fix_fname(char_u * fname),5.9999995,4.2,1.2,0.6,25,21,51,5,6,5,3,1,True
vim\src\viminfo.c,97,static char_u * viminfo_filename(char_u * file),5.9777775,2.777778,1.4,1.8,36,20,49,5,7,4,9,2,True
vim\src\gui_gtk.c,1177,"char_u * gui_mch_browse(int saving UNUSED, char_u * title, char_u * dflt, char_u * ext UNUSED, char_u * initdir, char_u * filter)",5.925619599999999,3.9256196000000005,1.4,0.6,121,95,136,5,7,3,3,2,True
vim\src\pty.c,167,int setup_slavepty(int fd),5.894737,1.8947368000000002,3.0,1.0,19,12,84,3,9,9,3,4,True
vim\src\ex_cmds2.c,1087,char_u * get_mess_lang(void),5.75,3.75,1.4,0.6,24,18,37,5,7,4,3,2,True
vim\src\regexp_nfa.c,2889,"static void st_error(int * postfix UNUSED, int * end UNUSED, int * p UNUSED)",5.75,3.5,1.25,1.0,40,35,66,4,5,3,4,1,True
vim\src\gui_gtk.c,1335,"char_u * gui_mch_browsedir(char_u * title, char_u * initdir)",5.7166667,3.4666667,1.5,0.75,45,39,55,4,6,3,3,2,True
vim\src\os_unix.c,2024,static void set_x11_title(char_u * title),5.703703400000001,3.7037036,1.4,0.6,27,20,42,5,7,4,3,2,True
vim\src\os_unix.c,2062,static void set_x11_icon(char_u * icon),5.703703400000001,3.7037036,1.4,0.6,27,20,42,5,7,4,3,2,True
vim\src\os_unix.c,3563,"int get_tty_info(int fd, ttyinfo_T * info)",5.6944447,3.4444443999999996,1.5,0.75,36,31,52,4,6,3,3,2,True
vim\src\channel.c,1447,static int can_write_buf_line(channel_T * channel),5.657895,3.1578948,1.25,1.25,57,45,107,4,5,4,5,2,True
