FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
FFmpeg\libswscale\ppc\swscale_vsx.c,2076,av_cold void ff_sws_init_swscale_vsx(SwsContext * c),6.919355,4.919355,1.0,1.0,186,183,355,5,5,3,5,3,true
FFmpeg\libavutil\file_open.c,110,"int avpriv_tempfile(const char * prefix, char * * filename, int log_offset, void * log_ctx)",6.7968254,4.5111113,1.5714285,0.71428573,45,29,69,7,11,7,5,8,true
FFmpeg\libavutil\log.c,148,static void check_color_terminal(void),6.701613,2.451613,4.25,0.0,31,19,78,4,17,5,0,3,false
FFmpeg\libavcodec\qsvenc.c,882,"static int qsv_retrieve_enc_params(AVCodecContext * avctx, QSVEncContext * q)",6.5514016,5.5514016,1.0,0.0,107,54,54,11,11,4,0,0,false
FFmpeg\libswscale\x86\yuv2rgb.c,81,av_cold SwsFunc ff_yuv2rgb_init_x86(SwsContext * c),6.51831,4.71831,1.0,0.8,71,67,79,5,5,2,4,0,true
FFmpeg\libavcodec\x86\mpegvideoenc.c,213,av_cold void ff_dct_encode_init_x86(MpegEncContext * s),6.505377,4.83871,1.3333334,0.33333334,31,25,39,6,8,5,2,0,true
FFmpeg\libavcodec\mips\aaccoder_mips.c,2484,void ff_aac_coder_init_mips(AACEncContext * c),6.3055553,3.5555556,1.25,1.5,18,16,50,4,5,4,6,2,true
FFmpeg\libavcodec\x86\rv40dsp_init.c,215,av_cold void ff_rv40dsp_init_x86(RV34DSPContext * c),6.277419,4.677419,1.0,0.6,62,58,67,5,5,3,3,0,true
FFmpeg\libavcodec\x86\snowdsp.c,880,av_cold void ff_dwt_init_x86(SnowDWTContext * c),6.264286,4.464286,1.0,0.8,28,25,37,5,5,3,4,0,true
FFmpeg\libavutil\adler32.c,44,"unsigned long av_adler32_update(unsigned long adler, const uint8_t * buf, unsigned int len)",6.25,3.0,2.5,0.75,48,36,132,4,10,5,3,4,true
FFmpeg\fftools\ffmpeg.c,4822,static int64_t getmaxrss(void),6.1372547,2.4705882,3.6666667,0.0,17,14,57,3,11,4,0,3,false
FFmpeg\libavcodec\mips\ac3dsp_mips.c,403,"void ff_ac3dsp_init_mips(AC3DSPContext * c, int bit_exact)",6.1346154,3.3846154,1.25,1.5,13,11,26,4,5,5,6,2,true
FFmpeg\libpostproc\postprocess_template.c,1871,"static inline void RENAME(deInterlaceMedian)(uint8_t src[], int stride)",6.108824,3.8588235,1.5,0.75,85,82,182,4,6,3,3,2,true
FFmpeg\libavutil\cpu.c,109,int av_parse_cpu_flags(const char * s),6.051282,2.0512822,4.0,0.0,78,40,161,4,16,5,0,6,false
FFmpeg\libavutil\hwcontext_opencl.c,2851,"static int opencl_frames_derive_to(AVHWFramesContext * dst_fc, AVHWFramesContext * src_fc, int flags)",5.983051,4.983051,1.0,0.0,59,49,49,6,6,6,0,0,false
FFmpeg\libswscale\utils.c,2313,void sws_freeContext(SwsContext * c),5.7999997,2.2,2.0,1.6,50,22,62,5,10,5,8,3,false
FFmpeg\libavformat\udp.c,249,"static int udp_set_multicast_sources(URLContext * h, int sockfd, struct sockaddr * addr, int addr_len, struct sockaddr_storage * local_addr, struct sockaddr_storage * sources, int nb_sources, int include)",5.7786884,3.2786884,2.5,0.0,61,50,112,4,10,5,0,2,false
FFmpeg\libavcodec\ppc\fft_init.c,151,av_cold void ff_fft_init_ppc(FFTContext * s),5.770833,2.4375,2.3333333,1.0,16,13,61,3,7,5,3,1,true
FFmpeg\fftools\cmdutils.c,545,"int opt_default(void * optctx, const char * opt, const char * arg)",5.672269,4.529412,1.1428572,0.0,85,55,62,7,8,4,0,1,false
FFmpeg\libavutil\hwcontext_opencl.c,2810,"static int opencl_map_to(AVHWFramesContext * hwfc, AVFrame * dst, const AVFrame * src, int flags)",5.6499996,4.6499996,1.0,0.0,40,31,31,6,6,6,0,0,false
FFmpeg\libavutil\xtea.c,58,"static void xtea_crypt_ecb(AVXTEA * ctx, uint8_t * dst, const uint8_t * src, int decrypt, uint8_t * iv)",5.6201835,4.2201834,1.4,0.0,109,92,164,5,7,2,0,3,false
FFmpeg\libavutil\hwcontext_vaapi.c,1471,"static int vaapi_device_create(AVHWDeviceContext * ctx, const char * device, AVDictionary * opts, int flags)",5.6007195,4.1007195,1.1666666,0.33333334,139,95,124,6,7,5,2,1,true
FFmpeg\libavutil\hwcontext_opencl.c,1196,"static int opencl_device_derive(AVHWDeviceContext * hwdev, AVHWDeviceContext * src_ctx, int flags)",5.6,4.6,1.0,0.0,150,138,138,5,5,5,0,0,false
FFmpeg\libavcodec\mips\sbrdsp_mips.c,890,void ff_sbrdsp_init_mips(SBRDSPContext * s),5.5714283,2.5714285,1.3333334,1.6666666,21,18,56,3,4,4,5,2,true
FFmpeg\libavformat\file.c,137,"static int file_check(URLContext * h, int mask)",5.55,2.8,2.0,0.75,30,21,65,4,8,4,3,4,true
FFmpeg\tests\checkasm\checkasm.c,372,"static void color_printf(int color, const char * fmt, ...)",5.4189186,2.9189188,2.5,0.0,37,27,69,4,10,3,0,2,false
FFmpeg\libavcodec\mips\aacpsdsp_mips.c,450,void ff_psdsp_init_mips(PSDSPContext * s),5.4,2.4,1.3333334,1.6666666,15,12,32,3,4,4,5,2,true
FFmpeg\libpostproc\postprocess_template.c,1669,"static inline void RENAME(deInterlaceL5)(uint8_t src[], int stride, uint8_t * tmp, uint8_t * tmp2)",5.392857,1.8928572,3.5,0.0,56,53,189,2,7,4,0,1,false
FFmpeg\libavcodec\x86\videodsp_init.c,279,"av_cold void ff_videodsp_init_x86(VideoDSPContext * ctx, int bpc)",5.35,3.6,1.0,0.75,30,27,45,4,4,3,3,0,true
FFmpeg\libavcodec\mips\aacsbr_mips.c,611,void ff_aacsbr_func_ptr_init_mips(AACSBRContext * c),5.307692,2.3076923,1.3333334,1.6666666,13,10,24,3,4,4,5,2,true
FFmpeg\libavutil\hwcontext_vaapi.c,1626,"static int vaapi_device_derive(AVHWDeviceContext * ctx, AVHWDeviceContext * src_ctx, int flags)",5.1127453,2.7794118,1.3333334,1.0,68,63,100,3,4,3,3,1,true
FFmpeg\libavcodec\x86\mpegaudiodsp.c,242,av_cold void ff_mpadsp_init_x86(MPADSPContext * s),5.1111116,3.1111112,1.2,0.8,45,28,59,5,6,6,4,0,true
FFmpeg\libavutil\time.c,39,int64_t av_gettime(void),5.104167,2.4375,2.6666667,0.0,16,13,38,3,8,3,0,3,false
FFmpeg\libavfilter\colorspacedsp_template.c,54,"static void fn(yuv2rgb)(int16_t * rgb[3], ptrdiff_t rgb_stride, uint8_t * _yuv[3], const ptrdiff_t yuv_stride[3], int w, int h, const int16_t yuv2rgb_coeffs[3][3][8], const int16_t yuv_offset[8])",5.094203,3.594203,1.0,0.5,69,31,49,8,8,2,4,0,false
FFmpeg\libavutil\hwcontext_opencl.c,653,static int opencl_device_init(AVHWDeviceContext * hwdev),5.0932646,4.0932646,1.0,0.0,193,158,158,5,5,5,0,0,false
FFmpeg\fftools\ffmpeg.c,4796,static BenchmarkTimeStamps get_benchmark_time_stamps(void),5.041667,2.375,2.6666667,0.0,24,19,50,3,8,3,0,3,false
FFmpeg\libavcodec\qsvenc.c,833,"static int qsv_retrieve_enc_vp9_params(AVCodecContext * avctx, QSVEncContext * q)",4.9512196,3.9512196,1.0,0.0,41,27,27,6,6,3,0,0,false
FFmpeg\libavformat\udp.c,1057,static int udp_close(URLContext * h),4.888889,2.8888888,1.25,0.75,36,26,36,4,5,3,3,1,true
FFmpeg\libavcodec\dxva2_vp9.c,164,"static int commit_bitstream_and_slice_buffer(AVCodecContext * avctx, DECODER_BUFFER_DESC * bs, DECODER_BUFFER_DESC * sc)",4.868421,3.868421,1.0,0.0,76,49,49,6,6,2,0,0,false
FFmpeg\libswscale\rgb2rgb_template.c,377,"static inline void yuvPlanartoyuy2_c(const uint8_t * ysrc, const uint8_t * usrc, const uint8_t * vsrc, uint8_t * dst, int width, int height, int lumStride, int chromStride, int dstStride, int vertLumPerChroma)",4.771739,2.5217392,1.5,0.75,46,29,58,4,6,3,3,2,true
FFmpeg\libswscale\rgb2rgb_template.c,441,"static inline void yuvPlanartouyvy_c(const uint8_t * ysrc, const uint8_t * usrc, const uint8_t * vsrc, uint8_t * dst, int width, int height, int lumStride, int chromStride, int dstStride, int vertLumPerChroma)",4.771739,2.5217392,1.5,0.75,46,29,58,4,6,3,3,2,true
FFmpeg\libavformat\hlsenc.c,625,"static int randomize(uint8_t * buf, int len)",4.74359,2.0769231,2.6666667,0.0,13,9,28,3,8,3,0,3,false
FFmpeg\libswscale\utils.c,1166,"av_cold int sws_init_context(SwsContext * c, SwsFilter * srcFilter, SwsFilter * dstFilter)",4.696763,1.6967633,2.0,1.0,587,83,175,12,24,9,12,6,false
FFmpeg\fftools\ffmpeg.c,433,static int read_key(void),4.659091,2.659091,1.6666666,0.33333334,44,39,108,3,5,4,1,1,true
FFmpeg\libavcodec\libopenh264.c,49,int ff_libopenh264_check_version(void * logctx),4.6363635,0.6363636,4.0,0.0,11,7,28,1,4,4,0,3,false
FFmpeg\libavutil\mips\float_dsp_mips.c,346,void ff_float_dsp_init_mips(AVFloatDSPContext * fdsp),4.6363635,1.6363636,2.0,1.0,11,9,32,2,4,4,2,2,true
FFmpeg\libavutil\log.c,207,"static void colored_fputs(int level, int tint, const char * str)",4.630435,1.1304348,3.5,0.0,23,13,45,2,7,4,0,1,false
FFmpeg\libavutil\time.c,71,int av_gettime_relative_is_monotonic(void),4.5833335,2.25,2.0,0.33333334,12,9,27,3,6,4,1,1,true
FFmpeg\libavcodec\libopenh264enc.c,95,static av_cold int svc_encode_init(AVCodecContext * avctx),4.575,3.2,1.375,0.0,150,60,73,8,11,3,0,3,false
FFmpeg\libavcodec\x86\vp8dsp_init.c,369,av_cold void ff_vp8dsp_init_x86(VP8DSPContext * c),4.549783,2.8831167,1.0,0.6666667,77,74,102,3,3,2,2,0,true
FFmpeg\libavcodec\x86\flacdsp_init.c,53,"av_cold void ff_flacdsp_init_x86(FLACDSPContext * c, enum AVSampleFormat fmt, int channels, int bps)",4.4699454,2.8032787,1.0,0.6666667,61,57,111,3,3,3,2,0,true
FFmpeg\libavcodec\mips\fft_mips.c,501,av_cold void ff_fft_init_mips(FFTContext * s),4.4666667,1.8000001,1.3333334,1.3333334,15,9,27,3,4,4,4,2,true
FFmpeg\libavcodec\x86\vp9dsp_init.c,217,"av_cold void ff_vp9dsp_init_x86(VP9DSPContext * dsp, int bpp, int bitexact)",4.4615383,1.9615384,1.5,1.0,156,153,177,2,3,3,2,0,true
FFmpeg\libpostproc\postprocess_template.c,228,"static inline void RENAME(doVertLowPass)(uint8_t * src, int stride, PPContext * c)",4.4586205,1.9586207,2.5,0.0,145,142,323,2,5,3,0,1,false
FFmpeg\libavcodec\x86\vp8dsp_init.c,319,av_cold void ff_vp78dsp_init_x86(VP8DSPContext * c),4.4523807,2.7857141,1.0,0.6666667,42,39,49,3,3,2,2,0,true
FFmpeg\libpostproc\postprocess_template.c,407,"static inline void RENAME(vertX1Filter)(uint8_t * src, int stride, PPContext * co)",4.4428573,1.9428571,2.5,0.0,105,102,234,2,5,3,0,1,false
FFmpeg\libpostproc\postprocess_template.c,1770,"static inline void RENAME(deInterlaceBlendLinear)(uint8_t src[], int stride, uint8_t * tmp)",4.427711,1.9277109,2.5,0.0,83,80,197,2,5,3,0,1,false
FFmpeg\libavutil\file.c,144,"void av_file_unmap(uint8_t * bufptr, size_t size)",4.416667,1.75,2.6666667,0.0,12,7,24,3,8,3,0,3,false
FFmpeg\libavformat\tls_openssl.c,69,int ff_openssl_init(void),4.4022985,2.0689654,1.6666666,0.6666667,29,20,42,3,5,3,2,1,true
FFmpeg\libavcodec\mips\mpegaudiodsp_mips_float.c,1252,void ff_mpadsp_init_mipsfpu(MPADSPContext * s),4.4,1.4,2.0,1.0,10,7,24,2,4,4,2,2,true
FFmpeg\fftools\ffmpeg.c,395,void term_init(void),4.3939395,3.3939395,1.0,0.0,33,28,28,4,4,4,0,0,false
FFmpeg\libpostproc\postprocess_template.c,1450,"static inline void RENAME(deInterlaceInterpolateLinear)(uint8_t src[], int stride)",4.357143,1.8571428,2.5,0.0,42,39,96,2,5,3,0,1,false
FFmpeg\libavcodec\dxva2.c,791,"int ff_dxva2_commit_buffer(AVCodecContext * avctx, AVDXVAContext * ctx, DECODER_BUFFER_DESC * dsc, unsigned type, const void * data, unsigned size, unsigned mb_count)",4.352941,3.352941,1.0,0.0,68,38,38,6,6,2,0,0,false
FFmpeg\libpostproc\postprocess_template.c,1590,"static inline void RENAME(deInterlaceFF)(uint8_t src[], int stride, uint8_t * tmp)",4.35,1.85,2.5,0.0,40,37,93,2,5,3,0,1,false
FFmpeg\libavcodec\startcode.c,31,"int ff_startcode_find_candidate_c(const uint8_t * buf, int size)",4.289855,1.9565217,1.3333334,1.0,23,15,36,3,4,3,3,1,true
FFmpeg\libavcodec\x86\cavsdsp.c,429,"av_cold void ff_cavsdsp_init_x86(CAVSDSPContext * c, AVCodecContext * avctx)",4.25,3.25,1.0,0.0,32,26,26,4,4,4,0,0,false
FFmpeg\libavcodec\libopenh264dec.c,89,"static int svc_decode_frame(AVCodecContext * avctx, void * data, int * got_frame, AVPacket * avpkt)",4.221198,2.9354837,1.2857143,0.0,62,26,34,7,9,3,0,2,false
FFmpeg\libavformat\file.c,170,static int file_delete(URLContext * h),4.216667,2.5500002,1.3333334,0.33333334,20,17,24,3,4,3,1,1,true
FFmpeg\libavutil\pixelutils.c,66,"av_pixelutils_sad_fn av_pixelutils_get_sad_fn(int w_bits, int h_bits, int aligned, void * log_ctx)",4.216667,2.5500002,1.3333334,0.33333334,20,17,34,3,4,3,1,3,true
FFmpeg\libavutil\file.c,53,"int av_file_map(const char * filename, uint8_t * * bufptr, size_t * size, int log_offset, void * log_ctx)",4.1851854,1.5185184,2.6666667,0.0,81,41,115,3,8,3,0,3,false
FFmpeg\libavcodec\dxva2_mpeg2.c,150,"static int commit_bitstream_and_slice_buffer(AVCodecContext * avctx, DECODER_BUFFER_DESC * bs, DECODER_BUFFER_DESC * sc)",4.16129,3.1612902,1.0,0.0,93,49,49,6,6,2,0,0,false
FFmpeg\libavcodec\h264_cabac.c,1581,"static av_always_inline void decode_cabac_residual_internal(const H264Context * h, H264SliceContext * sl, int16_t * block, int cat, int n, const uint8_t * scantable, const uint32_t * qmul, int max_coeff, int is_dc, int chroma422)",4.067734,2.3534482,1.4285715,0.2857143,116,39,59,7,10,6,2,4,false
FFmpeg\libavfilter\vf_vpp_qsv.c,288,static int config_output(AVFilterLink * outlink),4.022293,2.522293,1.5,0.0,157,66,84,6,9,3,0,3,false
FFmpeg\libavcodec\msmpeg4.c,193,"int ff_msmpeg4_pred_dc(MpegEncContext * s, int n, int16_t * * dc_val_ptr, int * dir_ptr)",3.983871,0.48387095,3.5,0.0,124,30,104,2,7,4,0,1,false
FFmpeg\libavcodec\decode.c,919,"static int recode_subtitle(AVCodecContext * avctx, AVPacket * outpkt, const AVPacket * inpkt)",3.9733334,2.6399999,1.3333334,0.0,50,44,49,3,4,2,0,1,false
FFmpeg\libavcodec\mediacodecdec.c,288,static av_cold int mediacodec_decode_init(AVCodecContext * avctx),3.9387755,2.9387755,1.0,0.0,98,48,48,6,6,6,0,0,false
FFmpeg\libavcodec\mips\iirfilter_mips.c,203,void ff_iir_filter_init_mips(FFIIRFilterContext * f),3.9285715,1.4285715,1.5,1.0,7,5,11,2,3,3,2,2,true
FFmpeg\libswscale\x86\rgb2rgb_template.c,1572,"static inline void RENAME(rgb24toyv12)(const uint8_t * src, uint8_t * ydst, uint8_t * udst, uint8_t * vdst, int width, int height, int lumStride, int chromStride, int srcStride, int32_t * rgb2yuv)",3.894958,1.394958,2.5,0.0,238,83,223,4,10,3,0,2,false
FFmpeg\libavcodec\dxva2_hevc.c,237,"static int commit_bitstream_and_slice_buffer(AVCodecContext * avctx, DECODER_BUFFER_DESC * bs, DECODER_BUFFER_DESC * sc)",3.8823528,2.8823528,1.0,0.0,102,49,49,6,6,2,0,0,false
FFmpeg\libavcodec\libvpxdec.c,213,"static int vpx_decode(AVCodecContext * avctx, void * data, int * got_frame, AVPacket * avpkt)",3.877193,0.21052632,3.6666667,0.0,114,8,35,3,11,3,0,3,false
FFmpeg\libavcodec\qsvenc.c,298,"static int select_rc_mode(AVCodecContext * avctx, QSVEncContext * q)",3.8666666,2.6999998,1.0,0.16666667,80,36,42,6,6,5,1,0,false
FFmpeg\libavformat\network.c,46,void ff_tls_deinit(void),3.848485,2.1818182,1.0,0.6666667,11,8,14,3,3,3,2,0,true
FFmpeg\fftools\ffplay.c,2135,static int video_thread(void * arg),3.8453608,2.8453608,1.0,0.0,97,69,69,4,4,1,0,0,false
FFmpeg\libavutil\hwcontext_vulkan.c,858,"static int vulkan_device_derive(AVHWDeviceContext * ctx, AVHWDeviceContext * src_ctx, int flags)",3.8424242,2.509091,1.0,0.33333334,55,46,61,3,3,3,1,0,true
FFmpeg\libavcodec\mips\acelp_filters_mips.c,213,void ff_acelp_filter_init_mips(ACELPFContext * c),3.8333335,1.3333334,1.5,1.0,9,6,14,2,3,3,2,2,true
FFmpeg\libavcodec\mips\celp_filters_mips.c,285,void ff_celp_filter_init_mips(CELPFContext * c),3.8333335,1.3333334,1.5,1.0,9,6,14,2,3,3,2,2,true
FFmpeg\libavcodec\mips\mpegaudiodsp_mips_fixed.c,910,void ff_mpadsp_init_mipsdsp(MPADSPContext * s),3.8333335,1.3333334,1.5,1.0,9,6,14,2,3,3,2,2,true
FFmpeg\libavformat\network.c,31,int ff_tls_init(void),3.8095238,2.142857,1.0,0.6666667,14,10,18,3,3,3,2,0,true
FFmpeg\libavcodec\fft_template.c,203,"av_cold int ff_fft_init(FFTContext * s, int nbits, int inverse)",3.8055553,1.8055556,1.4,0.6,72,26,59,5,7,4,3,2,false
FFmpeg\libavcodec\mips\acelp_vectors_mips.c,99,void ff_acelp_vectors_init_mips(ACELPVContext * c),3.75,1.25,1.5,1.0,8,5,11,2,3,3,2,2,true
FFmpeg\libavcodec\mips\celp_math_mips.c,87,void ff_celp_math_init_mips(CELPMContext * c),3.75,1.25,1.5,1.0,8,5,11,2,3,3,2,2,true
FFmpeg\libavcodec\vp9dsp_template.c,2268,static #endif av_cold void FUNC(ff_vp9dsp_mc_init)(VP9DSPContext * dsp),3.75,2.25,1.5,0.0,32,18,34,4,6,2,0,2,false
FFmpeg\libavcodec\h2645_parse.c,34,"int ff_h2645_extract_rbsp(const uint8_t * src, int length, H2645RBSP * rbsp, H2645NAL * nal, int small_padding)",3.6263442,1.3763441,1.5,0.75,93,32,75,4,6,3,3,2,false
FFmpeg\libavcodec\dxva2_vc1.c,182,"static int commit_bitstream_and_slice_buffer(AVCodecContext * avctx, DECODER_BUFFER_DESC * bs, DECODER_BUFFER_DESC * sc)",3.625,2.625,1.0,0.0,112,49,49,6,6,2,0,0,false
FFmpeg\libavcodec\aacps.c,504,static void map_val_34_to_20(INTFLOAT par[PS_MAX_NR_IIDICC]),3.6052632,2.1052632,1.5,0.0,38,20,31,4,6,2,0,2,false
FFmpeg\libavcodec\ac3dec.c,873,static inline void spx_coordinates(AC3DecodeContext * s),3.5923078,2.0923078,1.5,0.0,65,34,48,4,6,2,0,2,false
FFmpeg\libavcodec\x86\mpegvideoencdsp_init.c,217,"av_cold void ff_mpegvideoencdsp_init_x86(MpegvideoEncDSPContext * c, AVCodecContext * avctx)",3.5507245,2.2173913,1.0,0.33333334,46,34,42,3,3,3,1,0,true
FFmpeg\libswscale\input.c,1025,av_cold void ff_sws_init_input_funcs(SwsContext * c),3.4967585,1.9967585,1.5,0.0,617,154,237,8,12,2,0,4,false
FFmpeg\libavcodec\dxva2_h264.c,297,"static int commit_bitstream_and_slice_buffer(AVCodecContext * avctx, DECODER_BUFFER_DESC * bs, DECODER_BUFFER_DESC * sc)",3.467742,2.467742,1.0,0.0,124,51,51,6,6,2,0,0,false
FFmpeg\libavutil\tx_template.c,130,"static av_always_inline void fft3(FFTComplex * out, FFTComplex * in, ptrdiff_t stride)",3.4623656,2.1290321,1.3333334,0.0,31,22,33,3,4,2,0,1,false
FFmpeg\libavcodec\x86\h264_qpel.c,540,"av_cold void ff_h264qpel_init_x86(H264QpelContext * c, int bit_depth)",3.4285715,1.9285715,1.0,0.5,84,81,87,2,2,2,1,0,true
FFmpeg\libavutil\time.c,56,int64_t av_gettime_relative(void),3.4285715,1.4285715,1.5,0.5,14,10,23,2,3,3,1,0,true
FFmpeg\libavcodec\x86\vp9dsp_init_16bpp.c,72,av_cold void ff_vp9dsp_init_16bpp_x86(VP9DSPContext * dsp),3.4142857,1.9142857,1.0,0.5,70,67,70,2,2,2,1,0,true
FFmpeg\libavfilter\avf_showcqt.c,505,"int render_freetype(ShowCQTContext * s, AVFrame * tmp, char * fontfile)",3.4130435,1.9130435,1.5,0.0,69,66,72,2,3,2,0,1,false
FFmpeg\fftools\ffplay.c,2037,static int audio_thread(void * arg),3.410959,2.410959,1.0,0.0,73,44,44,4,4,1,0,0,false
FFmpeg\libavcodec\x86\dirac_dwt_init.c,161,"void ff_spatial_idwt_init_x86(DWTContext * d, enum dwt_type type)",3.4047618,1.9047619,1.0,0.5,63,60,86,2,2,2,1,1,true
FFmpeg\libavformat\file.c,287,"static int file_read_dir(URLContext * h, AVIODirEntry * * next)",3.3867924,1.8867924,1.5,0.0,53,50,54,2,3,2,0,1,false
FFmpeg\libavformat\tls_securetransport.c,70,"static int import_pem(URLContext * h, char * path, CFArrayRef * array)",3.3867924,1.8867924,1.5,0.0,53,50,99,2,3,2,0,3,false
