FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
vim\src\highlight.c,1671,void set_normal_colors(void),11.772388,7.522388,1.75,2.5,67,63,167,8,14,6,20,0,true
vim\src\os_unix.c,943,static RETSIGTYPE deathtrap SIGDEFARG(sigarg),11.667027,10.137615,1.0588236,0.47058824,109,65,94,17,18,12,8,1,true
vim\src\terminal.c,3824,"static void init_default_colors(term_T * term, win_T * wp)",11.590226,8.947369,1.6428572,1.0,133,85,232,14,23,7,14,3,true
vim\src\os_unix.c,2904,vim_acl_T mch_get_acl(char_u * fname UNUSED),11.442856,6.2999997,2.0,3.142857,60,54,393,7,14,5,22,7,true
vim\src\main.c,1550,void getout(int exitval),11.436147,10.340909,1.0952381,0.0,132,65,71,21,23,18,0,0,false
vim\src\os_unix.c,3610,void mch_setmouse(int on),11.348119,9.963504,1.1538461,0.23076923,137,105,121,13,15,11,3,1,true
vim\src\os_unix.c,7288,"int mch_libcall(char_u * libname, char_u * funcname, char_u * argstring, int argint, char_u * * string_result, int * number_result)",11.258468,9.787879,1.2941177,0.1764706,132,76,116,17,22,5,3,5,true
vim\src\os_unix.c,4141,"static void set_child_environment(long rows, long columns, char * term, int is_terminal UNUSED)",11.240787,9.513514,1.1818181,0.54545456,74,64,134,11,13,5,6,2,true
vim\src\highlight.c,1889,"static void hl_do_font(int idx, char_u * arg, int do_normal, int do_menu UNUSED, int do_tooltip UNUSED, int free_font)",11.157576,8.066667,1.4545455,1.6363636,75,55,158,11,16,8,18,2,true
vim\src\mbyte.c,506,char * mb_init(void),11.065804,7.753304,2.25,1.0625,227,110,454,16,36,14,17,10,false
vim\src\tag.c,131,"int do_tag(char_u * tag, int type, int count, int forceit, int verbose)",11.014822,9.923913,1.060606,0.030303031,552,166,181,33,35,6,1,1,false
vim\src\ex_cmds.c,1339,"void do_shell(char_u * cmd, int flags)",11.001625,9.268292,1.2666667,0.46666667,123,76,131,15,19,7,7,3,true
vim\src\ex_cmds.c,2450,"int do_ecmd(int fnum, char_u * ffname, char_u * sfname, exarg_T * eap, linenr_T newlnum, int flags, win_T * oldwin)",10.937638,9.804305,1.0666667,0.06666667,511,167,182,30,32,16,2,1,false
vim\src\gui.c,385,int gui_init_check(void),10.733335,8.333334,1.6,0.8,81,45,107,15,24,13,12,7,true
vim\src\gui.c,1439,int gui_get_base_height(void),10.685715,6.6857142,1.8888888,2.1111112,35,26,105,9,17,9,19,2,true
vim\src\regexp_nfa.c,5516,"static int nfa_regmatch(nfa_regprog_T * prog, nfa_state_T * start, regsubs_T * submatch, regsubs_T * m)",10.681583,9.681583,1.0,0.0,1162,250,250,45,45,6,0,0,false
vim\src\window.c,4893,"static void win_free(win_T * wp, tabpage_T * tp)",10.538462,9.538462,1.0,0.0,104,62,62,16,16,16,0,0,false
vim\src\if_python.c,1005,"static void DoPyCommand(const char * cmd, rangeinitializer init_range, runner run, void * arg)",10.507576,9.090909,1.4166666,0.0,66,50,78,12,17,4,0,5,false
vim\src\os_unix.c,2971,"void mch_set_acl(char_u * fname UNUSED, vim_acl_T aclent)",10.233767,5.090909,2.0,3.142857,22,16,86,7,14,5,22,7,true
vim\src\os_unix.c,2994,void mch_free_acl(vim_acl_T aclent),10.233767,5.090909,2.0,3.142857,22,16,86,7,14,5,22,7,true
vim\src\normal.c,483,"void normal_cmd(oparg_T * oap, int toplevel UNUSED)",10.121212,9.0,1.0,0.121212125,561,153,166,33,33,10,4,0,false
vim\src\viminfo.c,3022,"void write_viminfo(char_u * file, int forceit)",10.088236,8.5,1.3529412,0.23529412,196,98,168,17,23,6,4,4,false
vim\src\ex_docmd.c,6881,static void ex_winpos(exarg_T * eap),9.89693,4.7719297,3.0,2.125,57,34,109,8,24,5,17,4,true
vim\src\option.c,5513,static void check_winopt(winopt_T * wop UNUSED),9.880488,8.780488,1.0,0.1,41,36,40,10,10,9,1,0,true
vim\src\option.c,5558,void clear_winopt(winopt_T * wop UNUSED),9.880488,8.780488,1.0,0.1,41,36,40,10,10,9,1,0,true
vim\src\os_amiga.c,1453,"int mch_expandpath(garray_T * gap, char_u * pat, int flags)",9.83354,8.39604,1.25,0.1875,101,53,74,16,20,4,3,5,true
vim\src\menu.c,451,"static int add_menu_path(char_u * menu_path, vimmenu_T * menuarg, int * pri_tab, char_u * call_data #if defined(FEAT_GUI_MSWIN), int addtearoff #endif)",9.776398,8.347826,1.2380953,0.1904762,322,128,211,21,26,11,4,1,false
vim\src\option.c,3148,"static char * set_num_option(int opt_idx, char_u * varp, long value, char * errbuf, size_t errbuflen, int opt_flags)",9.717532,8.467532,1.1666666,0.083333336,462,163,202,24,28,18,2,1,false
vim\src\os_win32.c,4587,"int mch_call_shell(char_u * cmd, int options)",9.714759,7.992537,1.3888888,0.33333334,268,119,180,18,25,9,6,6,false
vim\src\buffer.c,159,"int open_buffer(int read_stdin, exarg_T * eap, int flags)",9.668591,8.458064,1.1578947,0.05263158,155,69,84,19,22,9,1,3,false
vim\src\misc1.c,1629,"char_u * vim_getenv(char_u * name, int * mustfree)",9.65678,8.40678,1.1666666,0.083333336,177,124,165,12,14,6,1,2,true
vim\src\os_unix.c,579,"void mch_delay(long msec, int ignoreinput)",9.6,6.6000004,1.5555556,1.4444444,60,44,128,9,14,5,13,7,true
vim\src\ex_docmd.c,1641,"static char_u * do_one_cmd(char_u * * cmdlinep, int sourcing, #if defined(FEAT_EVAL) cstack_T * cstack, #endif char_u *( * fgetline)(int, void *, int, int), void * cookie)",9.555177,8.475177,1.04,0.04,705,239,273,25,26,8,1,3,false
vim\src\change.c,1327,"int open_line(int dir, int flags, int second_line_indent)",9.31598,8.008287,1.1923077,0.115384616,724,223,257,26,31,8,3,2,false
vim\src\gui_mac.c,5936,char_u * FullPathFromFSSpec_save(FSSpec file),9.2713175,7.604651,1.2222222,0.44444445,129,109,199,9,11,2,4,3,true
vim\src\evalfunc.c,2070,"static void f_environ(typval_T * argvars UNUSED, typval_T * rettv)",9.092064,6.377778,1.4285715,1.2857143,45,41,78,7,10,3,9,4,true
vim\src\os_unix.c,3218,void mch_free_mem(void),9.075,7.2,1.375,0.5,40,36,77,8,11,7,4,1,true
vim\src\ui.c,647,"int ui_get_winpos(int * x, int * y, varnumber_T timeout UNUSED)",9.02353,3.8235295,3.4,1.8,17,13,68,5,17,6,9,6,true
vim\src\channel.c,674,"static void channel_gui_unregister_one(channel_T * channel UNUSED, ch_part_T part UNUSED)",9.0,4.2,2.4,2.4,25,21,97,5,12,5,12,2,true
vim\src\channel.c,590,"static void channel_gui_register_one(channel_T * channel, ch_part_T part UNUSED)",8.930435,4.1304345,2.4,2.4,46,38,196,5,12,5,12,2,true
vim\src\normal.c,2678,static void nv_zet(cmdarg_T * cap),8.920079,7.7662334,1.0,0.15384616,385,230,247,13,13,6,2,0,true
vim\src\mouse.c,199,"int do_mouse(oparg_T * oap, int c, int dir, long count, int fixindent)",8.819458,6.7394576,1.32,0.76,664,179,245,25,33,20,19,1,false
vim\src\ex_docmd.c,5772,void ex_splitview(exarg_T * eap),8.69697,7.3333335,1.1818181,0.18181819,102,68,81,11,13,4,2,0,true
vim\src\filepath.c,2550,int vim_ispathsep(int c),8.666667,4.666667,1.8333334,2.1666667,18,14,63,6,11,4,13,5,true
vim\src\main.c,3165,static void source_startup_scripts(mparm_T * parmp),8.633333,7.5,1.1333333,0.0,120,60,69,15,17,10,0,0,false
vim\src\option.c,6518,static void paste_option_changed(void),8.57037,7.57037,1.0,0.0,135,73,73,14,14,3,0,0,false
vim\src\gui_gtk.c,425,void gui_gtk_register_stock_icons(void),8.561905,4.7619047,2.2,1.6,84,80,314,5,11,3,8,6,true
vim\src\os_win32.c,1487,"static int WaitForChar(long msec, int ignore_input)",8.4942465,7.422818,1.0714285,0.0,149,79,84,14,15,8,0,1,false
vim\src\gui_gtk_x11.c,2654,static GdkCursor * create_blank_pointer(void),8.443396,6.943396,1.5,0.0,53,46,66,8,12,2,0,4,false
vim\src\if_mzsch.c,871,static void setup_timer(void),8.433333,2.9333334,5.5,0.0,15,11,84,4,22,7,0,6,false
vim\src\netbeans.c,3030,void netbeans_draw_multisign_indicator(int row) #2,8.375,6.0,2.375,0.0,48,36,93,8,19,3,0,11,false
vim\src\channel.c,720,"channel_T * channel_open(char * hostname, int port_in, int waittime, void( * nb_close_cb)(void))",8.373533,7.061033,1.25,0.0625,213,94,138,16,20,4,1,8,false
vim\src\move.c,1389,"void scrollup(long line_count, int byfold UNUSED)",8.352657,6.130435,1.2222222,1.0,69,47,114,9,11,2,9,0,true
vim\src\if_cscope.c,2197,"static void cs_release_csp(int i, int freefnpp)",8.229237,5.372093,1.4285715,1.4285715,86,66,142,7,10,5,10,3,true
vim\src\if_mzsch.c,887,static void remove_timer(void),8.166667,2.6666667,5.5,0.0,15,10,75,4,22,7,0,6,false
vim\src\gui_gtk.c,687,"void gui_mch_add_menu_item(vimmenu_T * menu, int idx)",8.125,6.0,1.375,0.75,96,72,128,8,11,3,6,4,true
vim\src\mbyte.c,4945,static void im_preedit_window_open(),8.036061,4.893204,2.857143,0.2857143,103,72,206,7,20,3,2,6,true
vim\src\screen.c,398,"void screen_line(int row, int coloff, int endcol, int clear_width, int flags UNUSED)",8.015103,6.6621623,1.117647,0.23529412,296,116,148,17,19,5,4,0,false
vim\src\findfile.c,2622,void simplify_filename(char_u * filename),8.006666,5.84,1.1666666,1.0,150,146,192,6,7,5,6,2,true
vim\src\ui.c,108,"int ui_inchar(char_u * buf, int maxlen, long wtime, int tb_change_cnt)",8.001587,6.5571427,1.2222222,0.22222222,70,51,87,9,11,6,2,2,true
vim\src\gui.c,70,void gui_start(char_u * arg UNUSED),7.976812,6.376812,1.2,0.4,69,44,63,10,12,6,4,0,true
vim\src\move.c,2338,"int onepage(int dir, long count)",7.9423075,6.9423075,1.0,0.0,208,76,76,19,19,2,0,0,false
vim\src\gui_w32.c,5102,int gui_mch_init(void),7.9408402,6.4114285,1.1764706,0.3529412,175,66,85,17,20,14,6,3,false
vim\src\os_unix.c,1381,"static void catch_signals(RETSIGTYPE( * func_deadly)(), RETSIGTYPE( * func_other)())",7.8725486,3.7058823,2.5,1.6666666,34,21,93,6,15,6,10,3,true
vim\src\highlight.c,3322,int highlight_changed(void),7.836758,5.7534246,1.0833334,1.0,146,70,142,12,13,3,12,0,false
vim\src\os_unix.c,1299,static void set_signals(void),7.7916665,6.6666665,1.125,0.0,30,25,29,8,9,9,0,0,false
vim\src\map.c,2297,void init_mappings(void),7.7380953,3.2380953,2.25,2.25,21,17,78,4,9,4,9,1,true
vim\src\indent.c,491,"int set_indent(int size, int flags)",7.710084,6.357143,1.3529412,0.0,238,89,127,17,23,3,0,6,false
vim\src\gui.c,4146,void gui_update_scrollbars(int force),7.563054,4.634483,2.142857,0.78571427,145,48,143,14,30,12,11,8,false
vim\src\drawscreen.c,81,int update_screen(int type_arg),7.553153,6.4864864,1.0666667,0.0,222,96,99,15,16,9,0,0,false
vim\src\filepath.c,1654,"void f_resolve(typval_T * argvars, typval_T * rettv)",7.5509806,5.717647,1.3333334,0.5,170,162,457,6,8,3,3,2,true
vim\src\ops.c,3925,"void do_pending_operator(cmdarg_T * cap, int old_col, int gui_yank)",7.48802,6.180328,1.0769231,0.23076923,610,145,186,26,28,6,6,0,false
vim\src\if_ruby.c,947,static int ensure_ruby_initialized(void),7.464286,5.714286,1.375,0.375,49,35,51,8,11,5,3,2,true
vim\src\gui_x11.c,1287,int gui_mch_init(void),7.431707,5.731707,1.3,0.4,164,94,169,10,13,7,4,4,true
vim\src\buffer.c,887,static void free_buffer(buf_T * buf),7.4150944,6.4150944,1.0,0.0,53,34,34,10,10,9,0,0,false
vim\src\gui_at_fs.c,1142,"static void SFclearList(int n, int doScroll)",7.318182,5.818182,1.5,0.0,66,48,79,8,12,2,0,4,false
vim\src\message.c,4211,"int vim_vsnprintf_typval(char * str, size_t str_m, const char * fmt, va_list ap, typval_T * tvs)",7.2778573,5.944524,1.1428572,0.1904762,703,199,220,21,24,5,4,3,false
vim\src\gui.c,1343,static void gui_position_components(int total_width UNUSED),7.25,4.375,2.625,0.25,64,35,113,8,21,12,2,2,true
vim\src\tag.c,3307,"static int jumpto_tag(char_u * lbuf_arg, int forceit, int keep_help)",7.214199,6.096552,1.117647,0.0,290,104,117,17,19,7,0,0,false
vim\src\move.c,2653,"void halfpage(int flag, linenr_T Prenum)",7.088608,6.088608,1.0,0.0,158,74,74,13,13,2,0,0,false
vim\src\gui_motif.c,379,void gui_x11_create_widgets(void),7.072485,5.822485,1.0,0.25,169,123,129,8,8,5,2,1,true
vim\src\option.c,2389,"static long_u * insecure_flag(int opt_idx, int opt_flags)",7.0714283,4.0714283,1.6666666,1.3333334,28,19,45,6,10,6,8,0,true
vim\src\gui_gtk_x11.c,6343,"void gui_mch_clear_block(int row1arg, int col1arg, int row2arg, int col2arg)",7.020408,5.020408,1.5,0.5,49,41,74,6,9,2,3,3,true
vim\src\gui.c,1083,"void gui_update_cursor(int force, int clear_selection)",6.9731994,5.306533,1.25,0.41666666,199,88,103,12,15,7,5,2,false
vim\src\diff.c,1175,void ex_diffpatch(exarg_T * eap),6.9605126,5.8066664,1.0,0.15384616,150,67,75,13,13,5,2,0,false
vim\src\os_unix.c,1237,void mch_suspend(void),6.8857145,4.285714,1.8,0.8,28,24,69,5,9,6,4,3,true
vim\src\gui_gtk_x11.c,6031,"void gui_mch_invert_rectangle(int r, int c, int nr, int nc)",6.859756,3.609756,2.0,1.25,41,37,71,4,8,4,5,2,true
vim\src\bufwrite.c,571,"static void set_file_time(char_u * fname, time_t atime, time_t mtime)",6.853846,3.653846,1.8,1.4,26,19,75,5,9,5,7,2,true
vim\src\evalfunc.c,6481,"static void f_remote_peek(typval_T * argvars UNUSED, typval_T * rettv)",6.8,4.6,1.4,0.8,50,46,75,5,7,3,4,2,true
vim\src\main.c,3769,static void prepare_server(mparm_T * parmp),6.782353,3.3823528,1.4,2.0,34,23,59,5,7,5,10,1,true
vim\src\ex_cmds2.c,866,"static void source_pyx_file(exarg_T * eap, char_u * fname)",6.744898,4.244898,2.5,0.0,49,26,72,8,20,3,0,5,false
vim\src\findfile.c,1356,"static int ff_check_visited(ff_visited_T * * visited_list, char_u * fname #if defined(FEAT_PATH_EXTRA), char_u * wc_path #endif)",6.741026,5.641026,1.1,0.0,78,44,48,10,11,3,0,1,false
vim\src\os_unix.c,2130,"void mch_settitle(char_u * title, char_u * icon)",6.7000003,4.4,1.7,0.6,75,33,74,10,17,7,6,1,false
vim\src\gui_beval.c,1056,static void drawBalloon(BalloonEval * beval) #2,6.7,4.2,2.5,0.0,80,56,143,6,15,3,0,3,false
vim\src\gui_x11.c,757,"void gui_x11_key_hit_cb(Widget w UNUSED, XtPointer dud UNUSED, XEvent * event, Boolean * dum UNUSED)",6.6798244,5.263158,1.1666666,0.25,228,100,125,12,14,9,3,1,false
vim\src\change.c,428,"static void changed_common(linenr_T lnum, colnr_T col, linenr_T lnume, long xtra)",6.6778526,5.6778526,1.0,0.0,149,94,94,9,9,5,0,0,false
vim\src\getchar.c,1574,int vgetc(void),6.665049,5.1650486,1.4285715,0.071428575,206,76,142,14,20,12,1,1,false
vim\src\gui_mac.c,2845,"void gui_mch_prepare(int * argc, char * * argv)",6.6551723,4.6551723,1.3333334,0.6666667,58,30,61,9,12,5,6,9,false
vim\src\ui.c,425,"int ui_wait_for_chars_or_timer(long wtime, int( * wait_func)(long wtime, int * interrupted, int ignore_input), int * interrupted, int ignore_input)",6.616667,3.8666666,1.375,1.375,60,29,80,8,11,3,11,0,false
vim\src\netbeans.c,971,"static int nb_do_cmd(int bufno, char_u * cmd, int func, int cmdno, char_u * args)",6.6153097,5.423002,1.1538461,0.03846154,1026,214,234,26,30,11,1,1,false
vim\src\term.c,2599,void out_str_cf(char_u * s),6.611111,4.7777777,1.3333334,0.5,54,43,66,6,8,4,3,2,true
vim\src\if_python.c,857,void python_end(void),6.564516,4.064516,1.5,1.0,31,21,51,6,9,3,6,3,true
vim\src\memline.c,1744,"int recover_names(char_u * fname, int list, int nr, char_u * * fname_out)",6.48673,4.427907,1.7058823,0.3529412,215,56,141,17,29,5,6,7,false
vim\src\screen.c,4585,void comp_col(void),6.4594593,4.4594593,1.4,0.6,37,33,47,5,7,4,3,2,true
vim\src\ex_docmd.c,6758,void do_sleep(long msec),6.4583335,5.3333335,1.125,0.0,48,32,36,8,9,6,0,1,false
vim\src\main.c,915,void common_init(mparm_T * paramp),6.414683,5.3035717,1.1111112,0.0,56,33,37,9,10,8,0,0,false
vim\src\highlight.c,2793,static void set_hl_attr(int idx),6.4084034,4.6941175,1.0,0.71428573,85,57,84,7,7,5,5,0,true
vim\src\gui_w32.c,5009,"void gui_mch_prepare(int * argc, char * * argv)",6.4035716,5.0285716,1.375,0.0,70,44,61,8,11,3,0,3,false
vim\src\getchar.c,2194,"static int handle_mapping(int * keylenp, int * timedout, int * mapdepth)",6.4026732,5.116959,1.2857143,0.0,342,125,163,14,18,6,0,3,false
vim\src\os_amiga.c,319,"int mch_check_win(int argc, char * * argv)",6.380953,4.666667,1.4285715,0.2857143,180,60,137,14,20,6,4,10,false
vim\src\gui_athena.c,326,static Pixmap gui_athena_create_pullright_pixmap(Widget w),6.3,4.8,1.5,0.0,85,34,60,12,18,2,0,6,false
vim\src\move.c,667,static void curs_rows(win_T * wp),6.296266,5.205357,1.0909091,0.0,112,53,57,11,12,3,0,1,false
vim\src\fileio.c,3956,"int buf_check_timestamp(buf_T * buf, int focus UNUSED)",6.2616525,4.9491525,1.3125,0.0,236,73,101,16,21,9,0,1,false
vim\src\ex_cmds.c,5598,static void prepare_help_buffer(void),6.2539687,5.1428576,1.1111112,0.0,49,28,32,9,10,8,0,1,false
