"sep=,"
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\others\external\include\GLFW\glfw3native.h.xml,GLFW_APIENTRY_DEFINED;GLFW_EXPOSE_NATIVE_COCOA;GLFW_EXPOSE_NATIVE_EGL;GLFW_EXPOSE_NATIVE_GLX;GLFW_EXPOSE_NATIVE_MIR;GLFW_EXPOSE_NATIVE_NSGL;GLFW_EXPOSE_NATIVE_OSMESA;GLFW_EXPOSE_NATIVE_WAYLAND;GLFW_EXPOSE_NATIVE_WGL;GLFW_EXPOSE_NATIVE_WIN32;GLFW_EXPOSE_NATIVE_X11;__OBJC__;__cplusplus;_glfw3_native_h_
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\others\external\include\glad.h.xml,APIENTRY;APIENTRYP;GLAD_GLAPI_EXPORT;GLAD_GLAPI_EXPORT_BUILD;GLAD_IMPLEMENTATION;GLAPI;GLEXT_64_TYPES_DEFINED;GL_AMD_debug_output;GL_AMD_query_buffer_object;GL_ARB_ES2_compatibility;GL_ARB_ES3_compatibility;GL_ARB_buffer_storage;GL_ARB_compatibility;GL_ARB_compressed_texture_pixel_storage;GL_ARB_debug_output;GL_ARB_depth_buffer_float;GL_ARB_depth_clamp;GL_ARB_depth_texture;GL_ARB_draw_buffers;GL_ARB_draw_buffers_blend;GL_ARB_explicit_attrib_location;GL_ARB_explicit_uniform_location;GL_ARB_fragment_program;GL_ARB_fragment_shader;GL_ARB_framebuffer_object;GL_ARB_framebuffer_sRGB;GL_ARB_multisample;GL_ARB_sample_locations;GL_ARB_texture_compression;GL_ARB_texture_float;GL_ARB_texture_multisample;GL_ARB_texture_non_power_of_two;GL_ARB_texture_rg;GL_ARB_texture_swizzle;GL_ARB_uniform_buffer_object;GL_ARB_vertex_array_object;GL_ARB_vertex_attrib_binding;GL_ARB_vertex_buffer_object;GL_ARB_vertex_program;GL_ARB_vertex_shader;GL_ATI_element_array;GL_ATI_fragment_shader;GL_ATI_vertex_array_object;GL_ES_VERSION_3_0;GL_EXT_blend_color;GL_EXT_blend_equation_separate;GL_EXT_blend_func_separate;GL_EXT_debug_marker;GL_EXT_framebuffer_blit;GL_EXT_framebuffer_multisample;GL_EXT_framebuffer_multisample_blit_scaled;GL_EXT_framebuffer_object;GL_EXT_framebuffer_sRGB;GL_EXT_index_array_formats;GL_EXT_texture;GL_EXT_texture_compression_s3tc;GL_EXT_texture_sRGB;GL_EXT_texture_swizzle;GL_EXT_vertex_array;GL_EXT_vertex_shader;GL_VERSION_1_0;GL_VERSION_1_1;GL_VERSION_1_2;GL_VERSION_1_3;GL_VERSION_1_4;GL_VERSION_1_5;GL_VERSION_2_0;GL_VERSION_2_1;GL_VERSION_3_0;GL_VERSION_3_1;GL_VERSION_3_2;GL_VERSION_3_3;WIN32;WIN32_LEAN_AND_MEAN;_GLAD_IS_SOME_NEW_VERSION;_LP64;_MSC_VER;_WIN32;__APPLE__;__CYGWIN__;__GNUC__;__SCITECH_SNAP__;__SCO__;__SOL64__;__STDC_VERSION__;__STDC__;__UNIXOS2__;__USLC__;__VMS;__arch64__;__cplusplus;__digital__;__gl_h_;__glad_h_;__sgi;__sun__
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\others\raudio_standalone.c.xml,_WIN32
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\others\rlgl_standalone.c.xml,RLGL_CREATE_MATRIX_MANUALLY;__EMSCRIPTEN__
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\physics\physics_demo.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\physics\physics_friction.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\physics\physics_movement.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\physics\physics_restitution.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\physics\physics_shatter.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\rlights.h.xml,RLIGHTS_H;RLIGHTS_IMPLEMENTATION;__cplusplus
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_basic_lighting.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_custom_uniform.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_eratosthenes.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_fog.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_julia_set.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_model_shader.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_palette_switch.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_postprocessing.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_raymarching.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_shapes_textures.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_simple_mask.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_spotlight.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_texture_drawing.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shaders\shaders_texture_waves.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\easings.h.xml,EASINGS_H;EASINGS_STATIC_INLINE;PI;__cplusplus
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\raygui.h.xml,BUILD_LIBTYPE_SHARED;RAYGUI_H;RAYGUI_IMPLEMENTATION;RAYGUI_RICONS_SUPPORT;RAYGUI_STANDALONE;RAYGUI_STATIC;RAYGUI_TEXTBOX_EXTENDED;USE_LIBTYPE_SHARED;_WIN32;__cplusplus;true
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_basic_shapes.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_bouncing_ball.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_collision_area.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_colors_palette.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_draw_circle_sector.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_draw_rectangle_rounded.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_draw_ring.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_easings_ball_anim.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_easings_box_anim.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_easings_rectangle_array.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_following_eyes.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_lines_bezier.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_logo_raylib.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_logo_raylib_anim.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\shapes\shapes_rectangle_scaling.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\text\text_font_filters.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\text\text_font_loading.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\text\text_font_sdf.c.xml,PLATFORM_DESKTOP
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\text\text_font_spritefont.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\text\text_format_text.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\text\text_input_box.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\text\text_raylib_fonts.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\text\text_rectangle_bounds.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\text\text_unicode.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\text\text_writing_anim.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_background_scrolling.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_bunnymark.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_image_drawing.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_image_generation.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_image_loading.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_image_processing.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_image_text.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_logo_raylib.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_mouse_painting.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_npatch_drawing.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_particles_blending.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_raw_data.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_rectangle.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_sprite_button.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_sprite_explosion.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_srcrec_dstrec.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\examples\textures\textures_to_image.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\arkanoid.c.xml,PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\asteroids.c.xml,PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\asteroids_survival.c.xml,PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\cat_vs_roomba\raymath.h.xml,BUILD_LIBTYPE_SHARED;DEG2RAD;MatrixToFloat;PI;RAD2DEG;RAYMATH_H;RAYMATH_HEADER_ONLY;RAYMATH_IMPLEMENTATION;RAYMATH_STANDALONE;USE_LIBTYPE_SHARED;Vector3ToFloat;_WIN32;__TINYC__
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\cat_vs_roomba\roomba.c.xml,PLATFORM_WEB;TILE_VIEWER_MODE
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\cat_vs_roomba\screens\screen_ending.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\cat_vs_roomba\screens\screen_gameplay.c.xml,TILE_VIEWER_MODE
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\cat_vs_roomba\screens\screen_logo.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\cat_vs_roomba\screens\screen_title.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\cat_vs_roomba\screens\screens.h.xml,SCREENS_H;__cplusplus
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\drturtle\00_drturtle_screens.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\drturtle\01_drturtle_scrolling.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\drturtle\02_drturtle_player.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\drturtle\03_drturtle_enemies.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\drturtle\04_drturtle_gui.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\drturtle\05_drturtle_audio.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\drturtle\06_drturtle_final.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\drturtle\drturtle_final_web.c.xml,PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\floppy.c.xml,PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\gold_fever.c.xml,PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\gorilas.c.xml,PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\just_do.c.xml,PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screen_level00.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screen_level01.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screen_level02.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screen_level03.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screen_level04.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screen_level05.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screen_level06.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screen_level07.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screen_level08.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screen_level09.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screen_level10.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screen_logo.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\just_do\screens\screens.h.xml,SCREENS_H;__cplusplus
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\koala_seasons\koala_seasons.c.xml,PLATFORM_ANDROID;PLATFORM_RPI;PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\koala_seasons\screens\atlas01.h.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\koala_seasons\screens\atlas02.h.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\koala_seasons\screens\screen_ending.c.xml,PLATFORM_ANDROID;PLATFORM_DESKTOP;PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\koala_seasons\screens\screen_gameplay.c.xml,DEBUG;PLATFORM_ANDROID;PLATFORM_DESKTOP;PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\koala_seasons\screens\screen_logo.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\koala_seasons\screens\screen_title.c.xml,PLATFORM_ANDROID;PLATFORM_DESKTOP;PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\koala_seasons\screens\screens.h.xml,SCREENS_H;__cplusplus
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\light_my_ritual\light_my_ritual.c.xml,PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\light_my_ritual\screens\screen_gameplay.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\light_my_ritual\screens\screen_logo_raylib.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\light_my_ritual\screens\screen_title.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\light_my_ritual\screens\screens.h.xml,SCREENS_H;__cplusplus
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\missile_commander.c.xml,PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\pang.c.xml,PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\repair\repair.c.xml,PLATFORM_WEB
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\repair\screens\screen_ending.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\repair\screens\screen_gameplay.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\repair\screens\screen_logo.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\repair\screens\screen_title.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\repair\screens\screens.h.xml,SCREENS_H;__cplusplus
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\skully_escape\monster.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\skully_escape\monster.h.xml,MONSTER_H;__cplusplus
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\skully_escape\player.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\skully_escape\player.h.xml,PLAYER_H;__cplusplus
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\skully_escape\screens\screen_aisle01.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\skully_escape\screens\screen_aisle02.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\skully_escape\screens\screen_armory.c.xml,
D:\Pesquisa\Projects\raylib-analysis\_cppstats_featurelocations\raylib\games\skully_escape\screens\screen_attic.c.xml,
