FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
obs-studio\libobs\util\platform-nix.c,676,static void os_get_cores_internal(void),5.460784,2.7941175,2.6666667,0.0,102,95,196,3,8,3,0,3,false
obs-studio\deps\w32-pthreads\tests\exception1.c,126,PtW32CatchAll #else catch(...) #endif #1,5.428571,0.42857143,5.0,0.0,7,3,15,1,5,4,0,3,false
obs-studio\deps\w32-pthreads\tests\exception1.c,177,PtW32CatchAll #else catch(...) #endif #2,5.428571,0.42857143,5.0,0.0,7,3,15,1,5,4,0,3,false
obs-studio\deps\w32-pthreads\pthread_exit.c,44,void pthread_exit(void * value_ptr),5.35,1.3499999,4.0,0.0,20,9,37,3,12,6,0,3,false
obs-studio\deps\w32-pthreads\ptw32_threadDestroy.c,42,void ptw32_threadDestroy(pthread_t thread),5.285714,0.2857143,5.0,0.0,21,6,30,1,5,5,0,1,false
obs-studio\libobs\util\bmem.c,38,static void * a_malloc(size_t size),5.166667,2.5,2.6666667,0.0,18,15,48,3,8,3,0,3,false
obs-studio\libobs\util\bmem.c,59,"static void * a_realloc(void * ptr, size_t size)",5.1372547,2.4705882,2.6666667,0.0,17,14,45,3,8,3,0,3,false
obs-studio\libobs\obs.c,2335,"bool obs_set_audio_monitoring_device(const char * name, const char * id)",5.1153846,1.6153846,3.5,0.0,26,21,69,2,7,4,0,1,false
obs-studio\deps\lzma\liblzma\lzma\lzma_decoder.c,283,"static lzma_ret lzma_decode(lzma_coder * restrict coder, lzma_dict * restrict dictptr, const uint8_t * restrict in, size_t * restrict in_pos, size_t in_size)",5.051136,3.5511363,1.5,0.0,352,125,216,10,15,2,0,5,false
obs-studio\deps\lzma\common\tuklib_mbstr_width.c,20,"extern size_t tuklib_mbstr_width(const char * str, size_t * bytes)",5.0172415,1.5172414,3.5,0.0,29,22,89,2,7,3,0,3,false
obs-studio\deps\jansson\src\hashtable_seed.c,145,static int seed_from_timestamp_and_pid(uint32_t * seed),4.95,3.2,1.75,0.0,15,12,23,4,7,4,0,2,false
obs-studio\deps\w32-pthreads\tests\self1.c,48,"int main(int argc, char * argv[])",4.857143,0.85714287,4.0,0.0,14,6,24,2,8,4,0,2,false
obs-studio\libobs\util\bmem.c,78,static void a_free(void * ptr),4.848485,2.1818182,2.6666667,0.0,11,8,27,3,8,3,0,3,false
obs-studio\deps\jansson\src\hashtable_seed.c,62,static int seed_from_urandom(uint32_t * seed),4.804348,1.3043479,3.5,0.0,23,15,56,2,7,4,0,1,false
obs-studio\deps\w32-pthreads\tests\openmp1.c,74,"int main(int argc, char * argv[])",4.7884617,3.5384614,1.25,0.0,52,46,50,4,5,3,0,1,false
obs-studio\plugins\obs-outputs\librtmp\rtmp.c,181,uint32_t RTMP_GetTime(),4.74359,2.0769231,2.6666667,0.0,13,9,32,3,8,3,0,3,false
obs-studio\plugins\obs-ffmpeg\obs-ffmpeg.c,228,bool obs_module_load(void),4.666667,2.6666667,1.25,0.75,33,22,41,4,5,4,3,2,true
obs-studio\plugins\obs-outputs\librtmp\rtmp.c,4254,void RTMP_Close(RTMP * r),4.652068,0.9854015,3.6666667,0.0,137,45,155,3,11,3,0,3,false
obs-studio\plugins\obs-outputs\rtmp-stream.c,252,"static bool discard_recv_data(struct rtmp_stream * stream, size_t size)",4.3125,2.8125,1.5,0.0,32,15,27,6,9,2,0,3,false
obs-studio\deps\w32-pthreads\tests\exit4.c,119,int main(),4.2843137,0.78431374,3.5,0.0,51,10,42,4,14,3,0,6,false
obs-studio\deps\w32-pthreads\tests\exit5.c,123,int main(),4.269231,0.7692308,3.5,0.0,52,10,42,4,14,3,0,6,false
obs-studio\deps\w32-pthreads\tests\exit4.c,98,unsigned __stdcall #else void #endif Win32thread(void * arg),4.214286,0.21428572,4.0,0.0,14,3,12,1,4,3,0,2,false
obs-studio\deps\libff\libff\ff-util.c,104,"static const AVCodec * next_codec_for_id(enum AVCodecID id, const AVCodec * prev)",4.203704,1.7037038,2.5,0.0,27,23,54,2,5,3,0,1,false
obs-studio\deps\w32-pthreads\tests\cancel7.c,126,int main(),4.1896553,0.6896552,3.5,0.0,58,10,42,4,14,3,0,6,false
obs-studio\deps\w32-pthreads\tests\cancel8.c,127,int main(),4.1896553,0.6896552,3.5,0.0,58,10,42,4,14,3,0,6,false
obs-studio\deps\w32-pthreads\tests\exit5.c,99,unsigned __stdcall #else void #endif Win32thread(void * arg),4.1875,0.1875,4.0,0.0,16,3,12,1,4,3,0,2,false
obs-studio\deps\w32-pthreads\tests\cancel8.c,102,unsigned __stdcall #else void #endif Win32thread(void * arg),4.1,0.6,3.5,0.0,20,6,21,2,7,3,0,3,false
obs-studio\plugins\linux-v4l2\v4l2-helpers.c,239,"int_fast32_t v4l2_enum_dv_timing(int_fast32_t dev, struct v4l2_dv_timings * dvt, int index)",4.1,1.6,2.5,0.0,20,16,45,2,5,3,0,5,false
obs-studio\deps\w32-pthreads\pthread_attr_setstacksize.c,41,"int pthread_attr_setstacksize(pthread_attr_t * attr, size_t stacksize)",4.066667,2.4,1.3333334,0.33333334,20,16,26,3,4,3,1,1,true
obs-studio\deps\w32-pthreads\tests\cancel7.c,99,unsigned __stdcall #else void #endif Win32thread(void * arg),4.0454545,0.54545456,3.5,0.0,22,6,21,2,7,3,0,3,false
obs-studio\deps\glad\src\glad.c,41,static int open_gl(void) #2,4.0185184,2.5185184,1.5,0.0,27,17,27,4,6,2,0,2,false
obs-studio\deps\glad\src\glad_glx.c,41,static int open_gl(void) #2,4.0185184,2.5185184,1.5,0.0,27,17,27,4,6,2,0,2,false
obs-studio\deps\glad\src\glad_wgl.c,41,static int open_gl(void) #2,4.0185184,2.5185184,1.5,0.0,27,17,27,4,6,2,0,2,false
obs-studio\plugins\obs-outputs\librtmp\hashswf.c,87,"HTTPResult HTTP_get(struct HTTP_ctx * http, const char * url, HTTP_read_callback * cb)",4.0179486,1.5179487,1.375,1.125,195,37,91,8,11,4,9,3,false
obs-studio\deps\media-playback\media-playback\decode.c,75,"static int mp_open_codec(struct mp_decode * d, bool hw)",4.0,2.0,2.0,0.0,38,19,39,4,8,4,0,1,false
obs-studio\deps\media-playback\media-playback\decode.c,266,"static int decode_packet(struct mp_decode * d, int * got_frame)",3.9515152,2.6181817,1.3333334,0.0,55,48,58,3,4,3,0,1,false
obs-studio\deps\libff\libff\ff-util.c,289,static inline bool is_output_device(const AVClass * avclass),3.9117646,1.4117647,2.5,0.0,17,12,29,2,5,3,0,1,false
obs-studio\deps\w32-pthreads\tests\exception2.c,97,void * exceptionedThread(void * arg),3.909091,0.90909094,3.0,0.0,11,5,18,2,6,3,0,4,false
obs-studio\plugins\obs-outputs\rtmp-stream.c,290,"static void droptest_cap_data_rate(struct rtmp_stream * stream, size_t size)",3.7063494,1.2063493,2.5,0.0,63,38,83,2,5,3,0,1,false
obs-studio\deps\obs-scripting\obs-scripting-python.c,1580,bool obs_scripting_load_python(const char * python_path),3.6074076,2.4074075,1.2,0.0,81,39,43,5,6,5,0,1,false
obs-studio\plugins\obs-outputs\rtmp-stream.c,460,static void set_output_error(struct rtmp_stream * stream),3.594203,2.2608695,1.3333334,0.0,69,52,78,3,4,3,0,1,false
obs-studio\plugins\obs-ffmpeg\obs-ffmpeg.c,166,static bool nvenc_supported(void),3.560606,2.060606,1.5,0.0,33,17,24,4,6,4,0,1,false
obs-studio\libobs\obs-audio.c,141,"static inline void discard_audio(struct obs_core_audio * audio, obs_source_t * source, size_t channels, size_t sample_rate, struct ts_info * ts)",3.5263157,2.5263157,1.0,0.0,76,32,32,6,6,1,0,0,false
obs-studio\libobs\obs-nix.c,1128,"static bool mouse_button_pressed(xcb_connection_t * connection, obs_hotkeys_platform_t * context, obs_key_t key)",3.425,1.925,1.5,0.0,160,154,181,2,3,2,0,1,false
obs-studio\plugins\obs-outputs\librtmp\hashswf.c,470,"int RTMP_HashSWF(const char * url, unsigned int * size, unsigned char * hash, int age) #1",3.3879783,0.7213115,2.1666667,0.5,183,22,60,6,13,6,3,3,false
obs-studio\deps\w32-pthreads\tests\cancel2.c,146,PtW32CatchAll #else catch(...) #endif #endif,3.375,0.375,3.0,0.0,8,3,9,1,3,3,0,2,false
obs-studio\libobs\obs-video-gpu-encode.c,146,bool init_gpu_encoding(struct obs_core_video * video),3.3378377,1.8378378,1.5,0.0,37,34,39,2,3,2,0,1,false
obs-studio\libobs\util\platform-windows.c,825,bool is_64_bit_windows(void),3.3333335,1.3333334,2.0,0.0,9,6,15,2,4,3,0,1,false
obs-studio\libobs\util\platform-nix.c,187,"int os_get_config_path(char * dst, size_t size, const char * name)",3.3,1.8,1.5,0.0,30,27,37,2,3,2,0,1,false
obs-studio\libobs\util\platform-nix.c,225,char * os_get_config_path_ptr(const char * name),3.2931035,1.7931035,1.5,0.0,29,26,37,2,3,2,0,1,false
obs-studio\libobs\util\platform-nix.c,56,void * os_dlopen(const char * path),3.2391305,1.7391304,1.5,0.0,23,10,18,4,6,2,0,2,false
obs-studio\deps\w32-pthreads\sem_timedwait.c,97,"int sem_timedwait(sem_t * sem, const struct timespec * abstime)",3.235443,1.835443,1.4,0.0,79,29,35,5,7,2,0,0,false
obs-studio\deps\w32-pthreads\sched_get_priority_max.c,118,int sched_get_priority_max(int policy),3.2142859,0.71428573,2.5,0.0,14,5,15,2,5,3,0,1,false
obs-studio\deps\w32-pthreads\sched_get_priority_min.c,119,int sched_get_priority_min(int policy),3.2142859,0.71428573,2.5,0.0,14,5,15,2,5,3,0,1,false
obs-studio\deps\jansson\src\hashtable_seed.c,220,void json_object_seed(size_t seed) #2,3.1764705,0.1764706,3.0,0.0,17,3,9,1,3,2,0,1,false
obs-studio\libobs\util\threading-posix.c,102,"int os_event_timedwait(os_event_t * event, unsigned long milliseconds)",3.1666667,0.6666667,2.5,0.0,24,8,21,2,5,3,0,1,false
obs-studio\deps\media-playback\media-playback\decode.c,211,void mp_decode_free(struct mp_decode * d),3.1538463,1.1538461,2.0,0.0,26,10,20,3,6,4,0,1,false
obs-studio\deps\w32-pthreads\pthread_setschedparam.c,70,"int ptw32_setthreadpriority(pthread_t thread, int policy, int priority)",3.1486487,0.6486486,2.5,0.0,37,12,37,2,5,3,0,1,false
obs-studio\plugins\linux-v4l2\v4l2-input.c,973,"static void * v4l2_create(obs_data_t * settings, obs_source_t * source)",3.1333334,1.8000001,1.3333334,0.0,20,12,15,3,4,4,0,3,false
obs-studio\plugins\obs-ffmpeg\obs-ffmpeg-output.c,682,"static void receive_video(void * param, struct video_data * frame)",3.118421,1.3684211,1.75,0.0,76,26,43,4,7,4,0,1,false
obs-studio\libobs\util\platform.c,53,"FILE * os_fopen(const char * path, const char * mode)",3.1,1.6,1.5,0.0,15,12,16,2,3,2,0,1,false
obs-studio\plugins\obs-ffmpeg\obs-ffmpeg-nvenc.c,248,static void nvenc_destroy(void * data),3.0925927,0.5925926,2.5,0.0,27,8,23,2,5,3,0,1,false
obs-studio\deps\w32-pthreads\tests\cancel2.c,100,void * mythread(void * arg),3.0810814,1.0810812,1.6,0.4,37,8,14,5,8,3,2,7,false
obs-studio\deps\w32-pthreads\pthread_attr_setscope.c,45,"int pthread_attr_setscope(pthread_attr_t * attr, int contentionscope)",3.0555556,1.5555556,1.5,0.0,18,14,18,2,3,2,0,1,false
obs-studio\plugins\obs-ffmpeg\obs-ffmpeg-vaapi.c,282,static void vaapi_destroy(void * data),3.0517242,0.55172414,2.5,0.0,29,8,23,2,5,3,0,1,false
obs-studio\libobs\graphics\matrix4.c,263,"void matrix4_transpose(struct matrix4 * dst, const struct matrix4 * m)",3.0428572,1.5428572,1.5,0.0,35,27,38,2,3,2,0,1,false
obs-studio\libobs\graphics\graphics-ffmpeg.c,152,"static bool ffmpeg_image_decode(struct ffmpeg_image * info, uint8_t * out, int linesize)",3.011628,0.5116279,2.5,0.0,43,11,28,2,5,3,0,1,false
obs-studio\plugins\obs-outputs\librtmp\rtmp.c,3064,"static int HandleInvoke(RTMP * r, const char * body, unsigned int nBodySize)",3.003333,0.66999996,2.3333333,0.0,300,67,139,3,7,3,0,1,false
obs-studio\deps\glad\src\glad.c,81,static void * get_proc(const char * namez),3.0,1.6666667,1.3333334,0.0,18,10,14,3,4,3,0,2,false
obs-studio\deps\glad\src\glad_glx.c,81,static void * get_proc(const char * namez),3.0,1.6666667,1.3333334,0.0,18,10,14,3,4,3,0,2,false
obs-studio\deps\glad\src\glad_wgl.c,81,static void * get_proc(const char * namez),3.0,1.6666667,1.3333334,0.0,18,10,14,3,4,3,0,2,false
obs-studio\deps\lzma\common\tuklib_open_stdxxx.c,23,extern void tuklib_open_stdxxx(int err_status),3.0,1.5,1.5,0.0,20,15,29,2,3,2,0,1,false
obs-studio\plugins\obs-outputs\librtmp\rtmp.c,195,const char * socketerror(int err),2.9814816,1.4814814,1.5,0.0,27,20,24,2,3,2,0,1,false
obs-studio\deps\w32-pthreads\ptw32_getprocessors.c,55,int ptw32_getprocessors(int * count),2.9666667,1.4666667,1.5,0.0,30,22,43,2,3,2,0,1,false
obs-studio\plugins\obs-ffmpeg\obs-ffmpeg-audio-encoders.c,288,"static bool do_encode(struct enc_encoder * enc, struct encoder_packet * packet, bool * received_packet)",2.94,0.44,2.5,0.0,50,11,28,2,5,3,0,1,false
obs-studio\deps\w32-pthreads\pthread_attr_getstackaddr.c,45,"int pthread_attr_getstackaddr(const pthread_attr_t * attr, void * * stackaddr)",2.9285715,1.4285715,1.5,0.0,14,10,14,2,3,2,0,1,false
obs-studio\deps\w32-pthreads\pthread_attr_getstacksize.c,45,"int pthread_attr_getstacksize(const pthread_attr_t * attr, size_t * stacksize)",2.9285715,1.4285715,1.5,0.0,14,10,14,2,3,2,0,1,false
obs-studio\deps\w32-pthreads\pthread_attr_setstackaddr.c,41,"int pthread_attr_setstackaddr(pthread_attr_t * attr, void * stackaddr)",2.9285715,1.4285715,1.5,0.0,14,10,14,2,3,2,0,1,false
obs-studio\plugins\obs-ffmpeg\obs-ffmpeg-nvenc.c,345,"static bool nvenc_encode(void * data, struct encoder_frame * frame, struct encoder_packet * packet, bool * received_packet)",2.9230769,0.42307693,2.5,0.0,52,11,28,2,5,3,0,1,false
obs-studio\plugins\obs-outputs\net-if.c,50,"static void netif_convert_to_string(char * dest, struct sockaddr_storage * byte_address)",2.9166665,1.4166666,1.5,0.0,24,17,26,2,3,2,0,3,false
obs-studio\libobs\obs-source.c,3195,"static bool ready_async_frame(obs_source_t * source, uint64_t sys_time)",2.9117646,1.9117647,1.0,0.0,68,26,26,5,5,1,0,0,false
obs-studio\plugins\obs-ffmpeg\obs-ffmpeg-output.c,774,"static void encode_audio(struct ffmpeg_output * output, int idx, struct AVCodecContext * context, size_t block_size)",2.9074073,0.4074074,2.5,0.0,54,11,28,2,5,3,0,1,false
obs-studio\plugins\win-capture\game-capture.c,633,static inline bool is_64bit_windows(void),2.9,1.4,1.5,0.0,10,7,13,2,3,2,0,1,false
obs-studio\deps\jansson\src\hashtable_seed.c,166,static uint32_t generate_seed(),2.8888888,0.8888889,2.0,0.0,18,8,16,2,4,3,0,1,false
obs-studio\deps\libff\libff\ff-util.c,308,const struct ff_format_desc * ff_format_supported(),2.887097,0.38709676,2.5,0.0,31,6,17,2,5,3,0,1,false
obs-studio\deps\lzma\liblzma\check\check.c,147,"extern void lzma_check_finish(lzma_check_state * check, lzma_check type)",2.875,1.875,1.0,0.0,24,15,15,3,3,3,0,0,false
obs-studio\libobs\obs-win-crash-handler.c,151,static inline void init_instruction_data(struct stack_trace * trace),2.868421,1.3684211,1.5,0.0,19,13,21,2,3,2,0,1,false
obs-studio\deps\glad\src\glad_glx.c,495,static void load_GLX_SGIX_video_source(GLADloadproc load),2.8333335,1.3333334,1.5,0.0,9,6,10,2,3,2,0,1,false
obs-studio\deps\lzma\liblzma\check\check.c,116,"extern void lzma_check_update(lzma_check_state * check, lzma_check type, const uint8_t * buf, size_t size)",2.8000002,1.8000001,1.0,0.0,25,15,15,3,3,3,0,0,false
obs-studio\deps\w32-pthreads\sem_wait.c,82,int sem_wait(sem_t * sem),2.7978141,1.1311475,1.6666666,0.0,61,23,29,3,5,2,0,0,false
obs-studio\plugins\obs-outputs\librtmp\rtmp.c,652,"int RTMP_SetupURL(RTMP * r, char * url)",2.7909606,0.45762712,1.3333334,1.0,59,9,19,3,4,3,3,1,false
obs-studio\libobs\media-io\media-remux.c,40,"static inline void init_size(media_remux_job_t job, const char * in_filename)",2.7727273,1.2727273,1.5,0.0,11,7,12,2,3,2,0,1,false
obs-studio\plugins\obs-ffmpeg\obs-ffmpeg-vaapi.c,384,"static bool vaapi_encode(void * data, struct encoder_frame * frame, struct encoder_packet * packet, bool * received_packet)",2.7650602,0.26506025,2.5,0.0,83,11,28,2,5,3,0,1,false
obs-studio\plugins\obs-outputs\librtmp\rtmp.c,732,"static int add_addr_info(struct sockaddr_storage * service, socklen_t * addrlen, AVal * host, int port, socklen_t addrlen_hint, int * socket_error)",2.7628205,0.51282054,2.25,0.0,78,10,27,4,9,3,0,4,false
obs-studio\deps\glad\src\glad_glx.c,537,static void load_GLX_SGIX_dmbuffer(GLADloadproc load),2.75,1.25,1.5,0.0,8,5,9,2,3,2,0,1,false
obs-studio\libobs\util\platform.c,121,"int os_fseeki64(FILE * file, int64_t offset, int origin)",2.75,1.25,1.5,0.0,8,5,9,2,3,2,0,1,false
obs-studio\libobs\util\platform.c,130,int64_t os_ftelli64(FILE * file),2.75,1.25,1.5,0.0,8,5,9,2,3,2,0,1,false
obs-studio\plugins\obs-ffmpeg\obs-ffmpeg-nvenc.c,231,"static bool nvenc_reconfigure(void * data, obs_data_t * settings)",2.7333333,0.73333335,2.0,0.0,15,11,22,1,2,2,0,0,false
obs-studio\deps\lzma\liblzma\check\check.c,83,"extern void lzma_check_init(lzma_check_state * check, lzma_check type)",2.7307692,1.7307692,1.0,0.0,26,15,15,3,3,3,0,0,false
obs-studio\deps\lzma\liblzma\check\sha256.c,111,static void process(lzma_check_state * check),2.7307692,1.2307693,1.5,0.0,13,8,15,2,3,2,0,1,false
obs-studio\libobs\media-io\media-remux.c,74,"static inline bool init_output(media_remux_job_t job, const char * out_filename)",2.7222223,0.7222222,2.0,0.0,54,13,28,3,6,4,0,2,false
obs-studio\libobs\util\platform.c,30,"FILE * os_wfopen(const wchar_t * path, const char * mode)",2.7222223,1.2222222,1.5,0.0,18,11,18,2,3,2,0,1,false
obs-studio\deps\w32-pthreads\pthread_attr_getscope.c,45,"int pthread_attr_getscope(const pthread_attr_t * attr, int * contentionscope)",2.7,1.2,1.5,0.0,10,6,10,2,3,2,0,1,false
obs-studio\libobs-opengl\gl-subsystem.c,1097,void device_flush(gs_device_t * device),2.7,1.2,1.5,0.0,10,6,10,2,3,2,0,1,false
obs-studio\deps\media-playback\media-playback\decode.c,122,"bool mp_decode_init(mp_media_t * m, enum AVMediaType type, bool hw)",2.6612904,0.16129032,2.5,0.0,62,5,15,2,5,3,0,1,false
obs-studio\plugins\win-dshow\ffmpeg-decode.c,70,"int ffmpeg_decode_init(struct ffmpeg_decode * decode, enum AVCodecID id, bool use_hw)",2.6309524,0.96428573,1.6666666,0.0,28,9,16,3,5,4,0,1,false
obs-studio\deps\w32-pthreads\ptw32_throw.c,177,DWORD ptw32_get_exception_services_code(void),2.6111112,1.1111112,1.5,0.0,9,5,9,2,3,2,0,1,false
obs-studio\plugins\obs-outputs\net-if.c,97,"bool netif_str_to_addr(struct sockaddr_storage * out, int * addr_len, const char * addr)",2.6111112,1.1111112,1.5,0.0,27,15,25,2,3,2,0,1,false
obs-studio\plugins\obs-outputs\net-if.c,262,void netif_get_addrs(struct netif_saddr_data * ifaddrs),2.6111112,1.1111112,1.5,0.0,9,5,9,2,3,2,0,1,false
obs-studio\libobs\util\platform-windows.c,631,"BOOL WINAPI DllMain(HINSTANCE hinst_dll, DWORD reason, LPVOID reserved)",2.6,1.6,1.0,0.0,30,12,12,4,4,1,0,0,false
obs-studio\UI\frontend-plugins\frontend-tools\frontend-tools.c,36,void obs_module_unload(void),2.590909,1.0909091,1.5,0.0,11,6,9,2,3,3,0,0,false
obs-studio\libobs\graphics\effect-parser.c,2061,static bool ep_compile(struct effect_parser * ep),2.5714285,0.5714286,2.0,0.0,21,6,12,2,4,2,0,0,false
obs-studio\plugins\obs-outputs\librtmp\rtmp.c,4461,"int RTMPSockBuf_Send(RTMPSockBuf * sb, const char * buf, int len)",2.5526316,1.0526316,1.5,0.0,19,10,17,2,3,3,0,1,false
obs-studio\plugins\obs-outputs\librtmp\rtmp.c,4483,int RTMPSockBuf_Close(RTMPSockBuf * sb),2.5333333,0.53333336,2.0,0.0,15,8,16,1,2,2,0,1,false
obs-studio\deps\w32-pthreads\pthread_self.c,40,pthread_t pthread_self(void),2.51938,1.1860466,1.3333334,0.0,43,17,29,3,4,3,0,1,false
obs-studio\plugins\rtmp-services\rtmp-services-main.c,71,bool obs_module_load(void),2.5185184,0.5185185,2.0,0.0,27,14,28,1,2,2,0,1,false
obs-studio\deps\w32-pthreads\tests\benchtest4.c,106,"int main(int argc, char * argv[])",2.515873,1.0158731,1.5,0.0,63,16,24,4,6,2,0,2,false
obs-studio\UI\frontend-plugins\frontend-tools\frontend-tools.c,23,bool obs_module_load(void),2.5,1.0,1.5,0.0,12,6,9,2,3,3,0,0,false
obs-studio\deps\libff\libff\ff-util.c,57,void ff_init(),2.5,0.5,2.0,0.0,8,4,8,1,2,2,0,0,false
obs-studio\deps\w32-pthreads\tests\benchtest3.c,122,"int main(int argc, char * argv[])",2.5,1.0,1.5,0.0,64,16,24,4,6,2,0,2,false
obs-studio\libobs\graphics\graphics-ffmpeg.c,203,void gs_init_image_deps(void),2.5,0.5,2.0,0.0,6,3,6,1,2,2,0,0,false
obs-studio\libobs\obs-win-crash-handler.c,450,static inline void write_module_list(struct exception_handler_data * data),2.5,1.0,1.5,0.0,10,5,9,2,3,2,0,1,false
obs-studio\libobs\util\profiler.c,1040,"bool profiler_snapshot_dump_csv_gz(const profiler_snapshot_t * snap, const char * filename)",2.5,1.0,1.5,0.0,20,10,14,2,3,2,0,1,false
obs-studio\plugins\linux-v4l2\v4l2-input.c,266,"static void v4l2_device_list(obs_property_t * prop, obs_data_t * settings)",2.4958904,1.0958904,1.4,0.0,73,16,26,5,7,3,0,4,false
obs-studio\deps\obs-scripting\obs-scripting.c,421,void obs_script_destroy(obs_script_t * script),2.4736843,1.4736842,1.0,0.0,19,14,14,2,2,2,0,0,false
obs-studio\libobs\obs-nix.c,317,void log_system_info(void),2.4230769,0.9230769,1.5,0.0,13,6,9,2,3,2,0,0,false
obs-studio\deps\lzma\liblzma\check\crc32_tablegen.c,105,int main(void),2.409091,0.90909094,1.5,0.0,11,5,9,2,3,2,0,1,false
obs-studio\libobs\obs-video.c,841,void * obs_graphics_thread(void * param),2.4087913,1.2087913,1.2,0.0,91,22,27,5,6,2,0,1,false
obs-studio\libobs\graphics\effect-parser.c,1442,"bool ep_parse(struct effect_parser * ep, gs_effect_t * effect, const char * effect_string, const char * file)",2.4081633,0.40816328,2.0,0.0,49,10,20,2,4,2,0,0,false
obs-studio\deps\w32-pthreads\pthread_once.c,40,"int pthread_once(pthread_once_t * once_control, void(PTW32_CDECL * init_routine)(void))",2.4,0.4,2.0,0.0,30,6,12,2,4,1,0,0,false
obs-studio\deps\lzma\liblzma\lz\lz_encoder.c,181,"static bool lz_encoder_prepare(lzma_mf * mf, lzma_allocator * allocator, const lzma_lz_options * lz_options)",2.3888888,1.388889,1.0,0.0,108,30,30,5,5,5,0,0,false
obs-studio\plugins\obs-outputs\librtmp\rtmp.c,441,void RTMP_Free(RTMP * r),2.375,0.375,2.0,0.0,8,3,6,1,2,2,0,0,false
obs-studio\plugins\obs-outputs\rtmp-stream.c,761,static int init_send(struct rtmp_stream * stream),2.3533335,1.02,1.3333334,0.0,100,17,27,6,8,2,0,2,false
obs-studio\deps\w32-pthreads\tests\openmp1.c,19,void * _thread(void * Id),2.3448277,1.3448277,1.0,0.0,29,13,13,3,3,1,0,0,false
